weather_id,timestamp,state,district,latitude,longitude,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,weather_condition
W000759,2025-06-16 01:12:00,Meghalaya,Ri-Bhoi,26.0135,91.7579,28.3,61.3,89.5,211.8,31.9,93,26.6,955.0,HEAVY_RAIN
W000760,2025-06-16 03:36:00,Meghalaya,West Jaintia Hills,25.4201,92.187,25.4,92.7,196.4,430.9,28.9,96,37.4,878.4,TORRENTIAL_RAIN
W000761,2025-06-16 06:00:00,Sikkim,East Sikkim,27.4289,88.6512,8.3,38.5,55.5,173.4,10.1,87,31.4,847.4,HEAVY_RAIN
W000762,2025-06-16 08:24:00,Sikkim,North Sikkim,27.5679,88.6945,37.4,110.9,148.3,335.6,15.3,85,28.0,768.4,TORRENTIAL_RAIN
W000763,2025-06-16 10:48:00,Sikkim,South Sikkim,27.1972,88.4407,24.7,101.5,154.7,329.8,33.8,89,41.7,883.3,TORRENTIAL_RAIN
W000764,2025-06-16 13:12:00,Nagaland,Kohima,25.7588,94.142,14.8,37.0,69.9,141.6,33.5,89,14.7,867.2,HEAVY_RAIN
W000765,2025-06-16 15:36:00,Nagaland,Dimapur,26.0488,93.6167,5.0,20.1,37.3,81.5,32.5,89,23.3,988.5,MODERATE_RAIN
W000766,2025-06-16 18:00:00,Nagaland,Mokokchung,26.3072,94.389,28.0,49.9,101.9,200.9,35.0,95,20.3,881.6,HEAVY_RAIN
W000767,2025-06-16 20:24:00,Manipur,Imphal West,24.8704,94.0171,28.4,59.9,104.1,269.1,31.6,94,16.1,935.0,HEAVY_RAIN
W000768,2025-06-16 22:48:00,Manipur,Bishnupur,24.7691,93.8764,26.9,111.1,138.0,287.0,29.3,98,28.3,937.2,HEAVY_RAIN
W000769,2025-06-17 01:12:00,Manipur,Senapati,25.1386,94.0585,9.2,30.1,43.3,141.0,25.5,87,22.2,893.5,MODERATE_RAIN
W000770,2025-06-17 03:36:00,Mizoram,Aizawl,23.7695,92.6122,41.0,100.0,122.4,380.1,22.3,98,39.2,898.1,HEAVY_RAIN
W000771,2025-06-17 06:00:00,Mizoram,Kolasib,24.0864,92.723,45.3,78.9,131.0,369.9,22.2,97,38.2,957.3,HEAVY_RAIN
W000772,2025-06-17 08:24:00,Mizoram,Lunglei,22.8788,92.6396,41.6,102.0,144.7,309.7,25.3,96,12.2,909.7,TORRENTIAL_RAIN
W000773,2025-06-17 10:48:00,Tripura,West Tripura,23.9725,91.1519,22.1,66.6,102.3,213.7,30.9,93,25.0,1011.2,HEAVY_RAIN
W000774,2025-06-17 13:12:00,Tripura,Sipahijala,23.7301,91.1856,33.0,110.3,155.3,383.8,30.0,95,40.5,1010.5,TORRENTIAL_RAIN
W000775,2025-06-17 15:36:00,Tripura,Dhalai,23.957,91.8341,5.6,19.0,34.1,94.1,34.1,86,8.1,1003.9,MODERATE_RAIN
W000776,2025-06-17 18:00:00,Arunachal Pradesh,Tawang,27.4414,91.8304,17.2,71.2,99.6,284.0,17.1,98,20.0,734.5,HEAVY_RAIN
W000777,2025-06-17 20:24:00,Arunachal Pradesh,West Kameng,27.1418,92.4472,9.3,43.3,61.7,121.8,8.8,87,9.6,795.7,HEAVY_RAIN
W000778,2025-06-17 22:48:00,Arunachal Pradesh,Papum Pare,27.1191,93.663,34.5,120.0,152.3,417.0,30.0,95,16.6,982.0,TORRENTIAL_RAIN
W000779,2025-06-18 01:12:00,Arunachal Pradesh,East Siang,27.9323,95.2429,16.4,36.2,72.6,204.4,23.1,89,38.6,998.2,HEAVY_RAIN
W000780,2025-06-18 03:36:00,Arunachal Pradesh,Lower Subansiri,27.58,93.895,35.6,153.9,181.4,585.4,32.4,85,39.6,861.7,TORRENTIAL_RAIN
W000781,2025-06-18 06:00:00,Assam,Kamrup Metropolitan,26.2223,91.6527,51.8,93.5,153.3,476.6,22.6,92,13.9,1009.5,CLOUD_BURST
W000782,2025-06-18 08:24:00,Assam,Kamrup Rural,26.275,91.5763,25.3,71.1,156.3,480.6,33.0,97,17.0,1008.8,TORRENTIAL_RAIN
W000783,2025-06-18 10:48:00,Assam,Darrang,26.3512,91.9231,33.6,133.8,158.9,532.2,22.5,93,16.7,1005.1,TORRENTIAL_RAIN
W000784,2025-06-18 13:12:00,Assam,Sonitpur,26.5601,92.7014,9.7,30.6,41.3,109.8,27.7,98,16.8,1010.0,MODERATE_RAIN
W000785,2025-06-18 15:36:00,Assam,Dibrugarh,27.4599,94.9964,11.4,20.2,34.8,110.0,27.6,86,25.5,999.6,MODERATE_RAIN
W000786,2025-06-18 18:00:00,Assam,Cachar,24.6973,92.8189,22.9,63.1,96.4,288.4,27.0,90,41.4,1008.2,HEAVY_RAIN
W000787,2025-06-18 20:24:00,Assam,Nagaon,26.3304,92.7315,42.6,88.2,161.8,357.4,30.6,85,30.0,1006.5,TORRENTIAL_RAIN
W000788,2025-06-18 22:48:00,Meghalaya,East Khasi Hills,25.5879,91.7579,35.2,159.1,231.7,747.7,34.9,96,37.5,861.4,TORRENTIAL_RAIN
W000789,2025-06-19 01:12:00,Meghalaya,West Khasi Hills,25.6373,91.3443,19.9,91.5,162.8,512.2,25.6,95,38.7,882.3,TORRENTIAL_RAIN
W000790,2025-06-19 03:36:00,Meghalaya,Ri-Bhoi,25.9691,91.7685,16.0,28.8,63.2,168.3,24.7,86,32.5,960.4,HEAVY_RAIN
W000791,2025-06-19 06:00:00,Meghalaya,West Jaintia Hills,25.3966,92.3144,34.9,68.6,100.1,338.9,26.2,88,13.7,883.5,HEAVY_RAIN
W000792,2025-06-19 08:24:00,Sikkim,East Sikkim,27.4176,88.5386,23.7,60.9,127.0,376.8,7.9,91,27.2,853.2,HEAVY_RAIN
W000793,2025-06-19 10:48:00,Sikkim,North Sikkim,27.39,88.5238,7.4,20.9,36.5,76.4,9.3,90,11.2,770.3,MODERATE_RAIN
W000794,2025-06-19 13:12:00,Sikkim,South Sikkim,27.2729,88.3643,29.6,91.3,129.3,404.7,26.3,88,30.4,887.8,HEAVY_RAIN
W000795,2025-06-19 15:36:00,Nagaland,Kohima,25.7149,94.0189,10.1,55.9,83.2,266.0,31.9,90,29.3,870.2,HEAVY_RAIN
W000796,2025-06-19 18:00:00,Nagaland,Dimapur,26.0332,93.6173,28.2,100.9,131.0,323.6,30.6,93,13.7,991.2,HEAVY_RAIN
W000797,2025-06-19 20:24:00,Nagaland,Mokokchung,26.3262,94.5783,45.2,89.3,134.5,293.0,33.5,92,13.6,885.7,HEAVY_RAIN
W000798,2025-06-19 22:48:00,Manipur,Imphal West,24.8357,93.9616,12.3,77.4,102.4,275.5,24.0,90,9.4,930.4,HEAVY_RAIN
W000799,2025-06-20 01:12:00,Manipur,Bishnupur,24.7068,93.8669,36.0,93.9,151.3,452.6,30.9,96,24.5,940.1,TORRENTIAL_RAIN
W000800,2025-06-20 03:36:00,Manipur,Senapati,25.1138,93.8919,19.9,39.0,85.3,283.5,25.6,96,15.4,891.9,HEAVY_RAIN
W000801,2025-06-20 06:00:00,Mizoram,Aizawl,23.6371,92.7927,46.6,109.7,161.4,507.8,28.2,87,15.9,906.4,CLOUD_BURST
W000802,2025-06-20 08:24:00,Mizoram,Kolasib,24.1139,92.5486,16.1,74.3,115.9,376.2,30.9,94,28.4,949.5,HEAVY_RAIN
W000803,2025-06-20 10:48:00,Mizoram,Lunglei,22.7397,92.8342,12.1,35.9,51.4,118.8,31.2,98,11.0,917.8,HEAVY_RAIN
W000804,2025-06-20 13:12:00,Tripura,West Tripura,23.8501,91.2041,34.6,69.4,122.6,329.8,30.9,98,13.3,1007.6,HEAVY_RAIN
W000805,2025-06-20 15:36:00,Tripura,Sipahijala,23.7203,91.4016,26.5,70.6,89.9,258.7,32.3,93,22.4,1011.2,HEAVY_RAIN
W000806,2025-06-20 18:00:00,Tripura,Dhalai,23.8145,91.825,13.7,46.0,75.2,231.7,22.9,90,29.8,995.6,HEAVY_RAIN
W000807,2025-06-20 20:24:00,Arunachal Pradesh,Tawang,27.6017,91.7133,13.6,57.2,93.5,251.9,11.4,98,8.3,731.7,HEAVY_RAIN
W000808,2025-06-20 22:48:00,Arunachal Pradesh,West Kameng,27.3726,92.3988,45.3,96.4,181.0,543.8,15.9,85,11.7,800.7,CLOUD_BURST
W000809,2025-06-21 01:12:00,Arunachal Pradesh,Papum Pare,27.1447,93.6931,55.2,85.6,176.6,530.6,29.5,94,13.3,981.0,CLOUD_BURST
W000810,2025-06-21 03:36:00,Arunachal Pradesh,East Siang,28.1335,95.234,30.8,132.5,200.8,610.2,32.3,88,34.3,998.3,TORRENTIAL_RAIN
W000811,2025-06-21 06:00:00,Arunachal Pradesh,Lower Subansiri,27.4561,93.7321,33.2,88.6,144.3,284.7,30.2,95,22.8,859.8,TORRENTIAL_RAIN
W000812,2025-06-21 08:24:00,Assam,Kamrup Metropolitan,26.0782,91.6655,42.0,95.5,123.7,397.2,34.6,88,35.0,1011.2,HEAVY_RAIN
W000813,2025-06-21 10:48:00,Assam,Kamrup Rural,26.1342,91.6249,10.7,25.6,56.5,178.4,26.3,88,33.4,1011.2,HEAVY_RAIN
W000814,2025-06-21 13:12:00,Assam,Darrang,26.4811,92.1131,26.0,49.1,80.6,272.4,28.3,97,19.1,1006.1,HEAVY_RAIN
W000815,2025-06-21 15:36:00,Assam,Sonitpur,26.631,92.8144,21.5,39.3,66.8,185.6,33.6,85,38.3,1007.0,HEAVY_RAIN
W000816,2025-06-21 18:00:00,Assam,Dibrugarh,27.4804,95.0491,17.3,71.5,95.4,323.0,30.2,86,12.6,1002.0,HEAVY_RAIN
W000817,2025-06-21 20:24:00,Assam,Cachar,24.8081,92.79,33.6,69.9,114.9,338.4,32.3,93,10.1,1011.2,HEAVY_RAIN
W000818,2025-06-21 22:48:00,Assam,Nagaon,26.3942,92.6333,17.2,73.5,110.9,374.0,27.3,95,39.5,1009.2,HEAVY_RAIN
W000819,2025-06-22 01:12:00,Meghalaya,East Khasi Hills,25.5879,92.0423,18.5,58.6,78.6,169.5,23.1,97,20.2,862.8,HEAVY_RAIN
W000820,2025-06-22 03:36:00,Meghalaya,West Khasi Hills,25.3944,91.2138,36.8,86.8,113.7,359.0,24.8,88,8.7,890.7,HEAVY_RAIN
W000821,2025-06-22 06:00:00,Meghalaya,Ri-Bhoi,25.9363,92.0177,29.8,87.0,150.5,317.3,33.9,90,22.2,956.7,TORRENTIAL_RAIN
W000822,2025-06-22 08:24:00,Meghalaya,West Jaintia Hills,25.5389,92.084,23.9,56.0,92.0,263.3,25.5,95,8.1,885.6,HEAVY_RAIN
W000823,2025-06-22 10:48:00,Sikkim,East Sikkim,27.4623,88.7031,31.6,48.5,105.8,277.3,10.4,94,38.4,852.8,HEAVY_RAIN
W000824,2025-06-22 13:12:00,Sikkim,North Sikkim,27.496,88.4889,41.7,86.0,124.1,247.8,12.1,90,13.2,770.8,HEAVY_RAIN
W000825,2025-06-22 15:36:00,Sikkim,South Sikkim,27.3045,88.2502,22.3,59.3,121.5,286.8,32.1,89,30.9,882.1,HEAVY_RAIN
W000826,2025-06-22 18:00:00,Nagaland,Kohima,25.5447,94.1597,16.1,58.6,88.0,235.8,30.7,88,34.5,868.3,HEAVY_RAIN
W000827,2025-06-22 20:24:00,Nagaland,Dimapur,26.0075,93.6392,18.9,42.1,75.4,193.6,26.6,95,27.8,989.6,HEAVY_RAIN
W000828,2025-06-22 22:48:00,Nagaland,Mokokchung,26.4076,94.564,4.3,20.3,35.0,104.6,25.4,96,15.1,878.0,MODERATE_RAIN
W000829,2025-06-23 01:12:00,Manipur,Imphal West,24.6741,94.0019,24.4,108.0,142.8,386.4,30.5,86,37.2,941.8,TORRENTIAL_RAIN
W000830,2025-06-23 03:36:00,Manipur,Bishnupur,24.7207,93.7819,22.1,69.9,138.1,262.9,29.6,95,37.2,936.5,HEAVY_RAIN
W000831,2025-06-23 06:00:00,Manipur,Senapati,25.2323,93.9953,7.9,30.9,37.3,84.4,33.2,89,20.2,891.6,MODERATE_RAIN
W000832,2025-06-23 08:24:00,Mizoram,Aizawl,23.7791,92.7281,13.8,43.6,92.6,182.6,23.6,89,16.6,900.3,HEAVY_RAIN
W000833,2025-06-23 10:48:00,Mizoram,Kolasib,24.2938,92.5437,15.8,51.7,91.4,305.4,25.1,86,38.4,948.7,HEAVY_RAIN
W000834,2025-06-23 13:12:00,Mizoram,Lunglei,22.7618,92.8261,15.9,32.9,65.4,158.8,26.7,98,19.5,915.4,HEAVY_RAIN
W000835,2025-06-23 15:36:00,Tripura,West Tripura,23.9595,91.2512,11.0,35.9,64.4,215.7,30.2,89,21.4,1005.4,HEAVY_RAIN
W000836,2025-06-23 18:00:00,Tripura,Sipahijala,23.645,91.2029,20.0,47.4,74.4,210.5,26.1,88,12.9,1011.0,HEAVY_RAIN
W000837,2025-06-23 20:24:00,Tripura,Dhalai,23.7885,91.8902,16.4,53.4,79.5,250.5,30.8,93,40.9,1001.6,HEAVY_RAIN
W000838,2025-06-23 22:48:00,Arunachal Pradesh,Tawang,27.6746,91.9282,29.0,56.7,99.4,261.6,17.2,86,21.9,730.3,HEAVY_RAIN
W000839,2025-06-24 01:12:00,Arunachal Pradesh,West Kameng,27.3769,92.3083,14.1,38.1,46.8,143.2,9.5,93,34.4,803.0,MODERATE_RAIN
W000840,2025-06-24 03:36:00,Arunachal Pradesh,Papum Pare,27.1115,93.7507,19.4,82.9,111.1,320.3,34.5,89,8.1,983.9,HEAVY_RAIN
W000841,2025-06-24 06:00:00,Arunachal Pradesh,East Siang,28.1338,95.2395,6.1,25.8,42.2,117.7,34.7,93,11.3,992.6,MODERATE_RAIN
W000842,2025-06-24 08:24:00,Arunachal Pradesh,Lower Subansiri,27.4483,93.7462,39.0,114.6,167.0,497.8,15.8,94,41.1,855.8,TORRENTIAL_RAIN
W000843,2025-06-24 10:48:00,Assam,Kamrup Metropolitan,26.1958,91.7564,9.4,27.0,46.8,112.8,22.5,94,25.0,1011.2,MODERATE_RAIN
W000844,2025-06-24 13:12:00,Assam,Kamrup Rural,26.3333,91.5504,19.4,41.7,68.3,142.3,22.3,93,21.2,1006.5,HEAVY_RAIN
W000845,2025-06-24 15:36:00,Assam,Darrang,26.3772,91.9402,7.4,22.7,32.6,63.5,33.0,95,22.9,1006.7,MODERATE_RAIN
W000846,2025-06-24 18:00:00,Assam,Sonitpur,26.5223,92.8392,7.2,23.6,34.8,99.9,29.5,91,22.7,1010.3,MODERATE_RAIN
W000847,2025-06-24 20:24:00,Assam,Dibrugarh,27.3808,94.9078,37.3,63.6,110.6,322.9,27.2,94,11.7,1004.4,HEAVY_RAIN
W000848,2025-06-24 22:48:00,Assam,Cachar,24.8586,92.7986,34.9,105.0,137.7,398.9,32.0,97,22.4,1011.2,HEAVY_RAIN
W000849,2025-06-25 01:12:00,Assam,Nagaon,26.2458,92.628,15.0,71.5,84.2,259.8,28.3,88,37.9,1003.0,HEAVY_RAIN
W000850,2025-06-25 03:36:00,Meghalaya,East Khasi Hills,25.5596,91.9953,60.0,146.5,213.0,419.2,22.8,86,26.2,871.4,CLOUD_BURST
W000851,2025-06-25 06:00:00,Meghalaya,West Khasi Hills,25.504,91.2436,27.3,76.5,91.4,205.3,26.5,86,14.6,883.9,HEAVY_RAIN
W000852,2025-06-25 08:24:00,Meghalaya,Ri-Bhoi,25.8027,91.912,8.8,22.5,48.0,124.9,33.1,87,29.6,954.7,MODERATE_RAIN
W000853,2025-06-25 10:48:00,Meghalaya,West Jaintia Hills,25.5674,92.1089,43.1,153.4,250.6,728.9,24.9,91,34.2,879.6,TORRENTIAL_RAIN
W000854,2025-06-25 13:12:00,Sikkim,East Sikkim,27.2115,88.4621,23.6,83.0,106.6,212.5,14.5,92,8.8,851.1,HEAVY_RAIN
W000855,2025-06-25 15:36:00,Sikkim,North Sikkim,27.5237,88.6308,39.6,100.8,125.0,239.6,7.1,91,32.5,776.3,HEAVY_RAIN
W000856,2025-06-25 18:00:00,Sikkim,South Sikkim,27.183,88.4996,41.3,86.6,138.6,339.2,32.6,90,8.9,885.8,HEAVY_RAIN
W000857,2025-06-25 20:24:00,Nagaland,Kohima,25.6428,94.226,16.9,28.0,53.5,181.2,27.4,97,24.0,870.6,HEAVY_RAIN
W000858,2025-06-25 22:48:00,Nagaland,Dimapur,25.8962,93.7306,19.9,83.6,109.8,219.9,33.5,97,25.8,995.1,HEAVY_RAIN
W000859,2025-06-26 01:12:00,Nagaland,Mokokchung,26.2467,94.6592,22.3,42.7,87.9,183.7,23.7,87,35.3,882.1,HEAVY_RAIN
W000860,2025-06-26 03:36:00,Manipur,Imphal West,24.7091,93.8346,10.6,20.8,40.2,128.6,32.5,86,11.7,935.1,MODERATE_RAIN
W000861,2025-06-26 06:00:00,Manipur,Bishnupur,24.7727,93.8353,25.7,65.0,96.0,323.3,33.0,96,37.4,937.6,HEAVY_RAIN
W000862,2025-06-26 08:24:00,Manipur,Senapati,25.3384,93.9295,24.5,48.1,83.2,278.4,30.2,88,39.1,893.3,HEAVY_RAIN
W000863,2025-06-26 10:48:00,Mizoram,Aizawl,23.6391,92.8399,20.1,90.2,124.5,295.8,25.7,86,25.7,903.8,HEAVY_RAIN
W000864,2025-06-26 13:12:00,Mizoram,Kolasib,24.3345,92.542,38.3,98.6,137.6,419.2,31.1,86,21.0,951.2,HEAVY_RAIN
W000865,2025-06-26 15:36:00,Mizoram,Lunglei,22.8864,92.8389,21.6,41.5,90.8,218.6,22.8,92,30.0,908.7,HEAVY_RAIN
W000866,2025-06-26 18:00:00,Tripura,West Tripura,23.8525,91.2498,28.7,55.2,102.9,324.8,31.4,92,34.5,1010.9,HEAVY_RAIN
W000867,2025-06-26 20:24:00,Tripura,Sipahijala,23.7356,91.317,33.5,81.5,102.5,339.1,25.4,94,13.6,1011.2,HEAVY_RAIN
W000868,2025-06-26 22:48:00,Tripura,Dhalai,23.8218,91.9452,28.4,103.9,157.7,346.5,26.2,98,38.6,1001.0,TORRENTIAL_RAIN
W000869,2025-06-27 01:12:00,Arunachal Pradesh,Tawang,27.6174,91.86,13.0,39.0,58.5,191.1,6.6,85,24.4,733.2,HEAVY_RAIN
W000870,2025-06-27 03:36:00,Arunachal Pradesh,West Kameng,27.2689,92.3501,58.2,111.9,175.5,460.6,14.9,85,22.3,801.6,CLOUD_BURST
W000871,2025-06-27 06:00:00,Arunachal Pradesh,Papum Pare,27.1656,93.5021,34.3,130.6,155.7,351.2,28.0,87,28.5,984.9,TORRENTIAL_RAIN
W000872,2025-06-27 08:24:00,Arunachal Pradesh,East Siang,27.95,95.3786,8.6,25.4,39.5,124.7,30.3,87,11.2,997.9,MODERATE_RAIN
W000873,2025-06-27 10:48:00,Arunachal Pradesh,Lower Subansiri,27.65,93.6867,12.0,42.8,64.8,173.3,29.3,94,11.5,865.7,HEAVY_RAIN
W000874,2025-06-27 13:12:00,Assam,Kamrup Metropolitan,26.0349,91.74,20.8,38.7,82.6,266.7,30.7,90,18.1,1002.5,HEAVY_RAIN
W000875,2025-06-27 15:36:00,Assam,Kamrup Rural,26.1125,91.466,15.8,51.7,74.3,193.2,23.4,93,21.6,1008.4,HEAVY_RAIN
W000876,2025-06-27 18:00:00,Assam,Darrang,26.3076,92.0969,24.2,55.3,73.6,207.1,22.3,95,16.5,1005.8,HEAVY_RAIN
W000877,2025-06-27 20:24:00,Assam,Sonitpur,26.5488,92.8246,17.6,93.0,137.7,408.2,28.3,85,18.1,1005.6,HEAVY_RAIN
W000878,2025-06-27 22:48:00,Assam,Dibrugarh,27.5719,94.9423,20.5,37.4,75.4,252.0,27.9,85,26.8,998.6,HEAVY_RAIN
W000879,2025-06-28 01:12:00,Assam,Cachar,24.8703,92.7821,26.7,88.0,129.5,282.5,34.9,86,21.3,1011.2,HEAVY_RAIN
W000880,2025-06-28 03:36:00,Assam,Nagaon,26.3312,92.7112,36.0,82.6,158.9,530.9,34.0,85,16.5,1010.0,TORRENTIAL_RAIN
W000881,2025-06-28 06:00:00,Meghalaya,East Khasi Hills,25.4338,91.9001,67.6,179.2,235.1,566.9,24.2,96,12.8,861.7,CLOUD_BURST
W000882,2025-06-28 08:24:00,Meghalaya,West Khasi Hills,25.4049,91.1389,17.6,57.7,70.2,136.0,31.2,91,35.0,887.8,HEAVY_RAIN
W000883,2025-06-28 10:48:00,Meghalaya,Ri-Bhoi,26.0133,91.8894,23.5,121.3,154.1,432.3,24.6,98,26.5,955.8,TORRENTIAL_RAIN
W000884,2025-06-28 13:12:00,Meghalaya,West Jaintia Hills,25.3391,92.231,63.5,107.8,204.7,646.6,30.3,85,20.3,878.5,CLOUD_BURST
W000885,2025-06-28 15:36:00,Sikkim,East Sikkim,27.3925,88.5859,19.0,49.3,62.3,163.2,10.4,88,27.5,852.2,HEAVY_RAIN
W000886,2025-06-28 18:00:00,Sikkim,North Sikkim,27.5089,88.4688,37.9,66.9,134.2,431.3,14.9,89,38.8,769.0,HEAVY_RAIN
W000887,2025-06-28 20:24:00,Sikkim,South Sikkim,27.1252,88.4414,20.6,88.9,133.3,291.1,29.4,90,40.4,880.3,HEAVY_RAIN
W000888,2025-06-28 22:48:00,Nagaland,Kohima,25.5544,93.9988,25.1,74.0,108.7,358.4,26.4,95,28.5,872.0,HEAVY_RAIN
W000889,2025-06-29 01:12:00,Nagaland,Dimapur,25.7819,93.757,14.5,21.0,43.5,114.4,22.3,85,22.0,993.2,MODERATE_RAIN
W000890,2025-06-29 03:36:00,Nagaland,Mokokchung,26.3877,94.6068,12.1,61.8,91.0,183.0,25.3,98,21.0,882.6,HEAVY_RAIN
W000891,2025-06-29 06:00:00,Manipur,Imphal West,24.7795,93.8484,25.5,41.1,74.5,232.0,31.9,93,28.1,932.2,HEAVY_RAIN
W000892,2025-06-29 08:24:00,Manipur,Bishnupur,24.5288,93.81,13.0,39.2,58.2,120.6,29.2,95,21.7,940.5,HEAVY_RAIN
W000893,2025-06-29 10:48:00,Manipur,Senapati,25.2794,94.0436,25.4,73.6,92.7,177.4,25.6,89,40.0,888.1,HEAVY_RAIN
W000894,2025-06-29 13:12:00,Mizoram,Aizawl,23.7427,92.7349,33.7,81.2,118.6,352.7,30.8,94,15.9,906.2,HEAVY_RAIN
W000895,2025-06-29 15:36:00,Mizoram,Kolasib,24.1461,92.622,12.1,30.8,40.8,80.2,24.9,88,34.9,955.0,MODERATE_RAIN
W000896,2025-06-29 18:00:00,Mizoram,Lunglei,22.7714,92.8491,37.5,82.6,131.0,428.2,34.8,97,17.0,917.7,HEAVY_RAIN
W000897,2025-06-29 20:24:00,Tripura,West Tripura,23.8913,91.1853,21.6,66.3,147.2,399.5,33.7,97,27.9,1011.2,TORRENTIAL_RAIN
W000898,2025-06-29 22:48:00,Tripura,Sipahijala,23.7253,91.3462,43.1,92.2,124.6,277.3,23.5,86,19.7,1007.4,HEAVY_RAIN
W000899,2025-06-30 01:12:00,Tripura,Dhalai,23.9894,91.7016,6.5,18.5,32.6,85.6,27.9,95,27.8,1004.3,MODERATE_RAIN
W000900,2025-06-30 03:36:00,Arunachal Pradesh,Tawang,27.6162,91.7358,62.8,150.3,203.8,478.6,12.0,96,11.6,731.6,CLOUD_BURST
W000901,2025-06-30 06:00:00,Arunachal Pradesh,West Kameng,27.1258,92.3812,16.3,32.7,48.0,119.4,16.6,90,30.9,798.5,MODERATE_RAIN
W000902,2025-06-30 08:24:00,Arunachal Pradesh,Papum Pare,27.1639,93.6458,20.0,51.3,100.6,276.4,27.9,87,31.2,978.0,HEAVY_RAIN
W000903,2025-06-30 10:48:00,Arunachal Pradesh,East Siang,28.0477,95.2365,18.0,42.3,75.9,256.8,22.3,87,8.4,995.7,HEAVY_RAIN
W000904,2025-06-30 13:12:00,Arunachal Pradesh,Lower Subansiri,27.4584,93.9152,43.5,77.1,128.1,408.3,31.6,85,22.8,859.8,HEAVY_RAIN
W000905,2025-06-30 15:36:00,Assam,Kamrup Metropolitan,26.0453,91.597,36.7,66.8,127.7,408.4,30.4,97,10.3,1010.8,HEAVY_RAIN
W000906,2025-06-30 18:00:00,Assam,Kamrup Rural,26.0611,91.4948,33.5,76.4,100.1,261.7,30.1,97,38.0,1008.4,HEAVY_RAIN
W000907,2025-06-30 20:24:00,Assam,Darrang,26.4778,92.0363,33.2,90.1,150.2,294.6,30.5,92,38.4,1004.8,TORRENTIAL_RAIN
W000908,2025-06-30 22:48:00,Assam,Sonitpur,26.6487,92.8604,17.5,55.0,84.8,236.1,33.4,96,39.4,1004.5,HEAVY_RAIN
W000909,2025-07-01 01:12:00,Assam,Dibrugarh,27.6118,94.845,11.8,18.6,39.4,100.7,25.1,90,12.4,1001.0,MODERATE_RAIN
W000910,2025-07-01 03:36:00,Assam,Cachar,24.8045,92.6303,17.7,79.0,110.6,215.5,29.0,97,39.2,1011.2,HEAVY_RAIN
W000911,2025-07-01 06:00:00,Assam,Nagaon,26.2169,92.6223,10.9,36.3,68.8,227.9,25.1,96,15.3,1011.2,HEAVY_RAIN
W000912,2025-07-01 08:24:00,Meghalaya,East Khasi Hills,25.6916,91.9872,29.4,95.4,169.8,328.4,27.2,94,8.9,865.9,TORRENTIAL_RAIN
W000913,2025-07-01 10:48:00,Meghalaya,West Khasi Hills,25.4731,91.2551,75.7,151.5,224.0,753.0,31.2,94,8.1,890.6,CLOUD_BURST
W000914,2025-07-01 13:12:00,Meghalaya,Ri-Bhoi,25.8877,91.8682,47.2,91.9,174.6,446.4,33.4,89,12.8,957.8,CLOUD_BURST
W000915,2025-07-01 15:36:00,Meghalaya,West Jaintia Hills,25.3773,92.1648,16.7,64.9,110.4,289.6,32.9,85,21.0,878.9,HEAVY_RAIN
W000916,2025-07-01 18:00:00,Sikkim,East Sikkim,27.2579,88.5512,28.0,126.2,156.9,428.9,9.8,91,40.2,853.0,TORRENTIAL_RAIN
W000917,2025-07-01 20:24:00,Sikkim,North Sikkim,27.5997,88.4745,9.3,43.0,63.1,191.2,15.7,95,16.7,777.9,HEAVY_RAIN
W000918,2025-07-01 22:48:00,Sikkim,South Sikkim,27.1226,88.3664,26.9,64.0,78.9,212.6,22.1,88,23.1,889.5,HEAVY_RAIN
W000919,2025-07-02 01:12:00,Nagaland,Kohima,25.7934,94.0393,25.1,66.7,132.6,318.2,22.4,92,41.0,868.7,HEAVY_RAIN
W000920,2025-07-02 03:36:00,Nagaland,Dimapur,25.9065,93.6374,21.1,72.8,87.3,237.2,22.4,87,15.8,990.8,HEAVY_RAIN
W000921,2025-07-02 06:00:00,Nagaland,Mokokchung,26.2438,94.6205,16.4,54.7,109.7,354.5,33.9,85,38.6,879.2,HEAVY_RAIN
W000922,2025-07-02 08:24:00,Manipur,Imphal West,24.699,94.0629,32.5,66.1,113.9,285.0,27.4,87,28.1,933.7,HEAVY_RAIN
W000923,2025-07-02 10:48:00,Manipur,Bishnupur,24.4844,93.8716,16.2,83.5,107.9,296.6,32.1,87,38.1,943.1,HEAVY_RAIN
W000924,2025-07-02 13:12:00,Manipur,Senapati,25.2046,94.1294,30.1,70.9,97.1,221.1,24.0,89,20.3,885.6,HEAVY_RAIN
W000925,2025-07-02 15:36:00,Mizoram,Aizawl,23.7243,92.8629,21.5,42.2,85.2,278.9,29.5,89,11.9,896.9,HEAVY_RAIN
W000926,2025-07-02 18:00:00,Mizoram,Kolasib,24.2951,92.5685,5.1,16.3,31.1,85.1,22.1,85,19.0,952.7,MODERATE_RAIN
W000927,2025-07-02 20:24:00,Mizoram,Lunglei,22.8922,92.7407,20.1,80.4,124.7,300.2,23.0,98,13.0,914.2,HEAVY_RAIN
W000928,2025-07-02 22:48:00,Tripura,West Tripura,23.8187,91.1729,14.5,38.7,51.5,104.2,33.5,90,20.5,1009.2,HEAVY_RAIN
