network_id,timestamp,state,district,latitude,longitude,operator,network_type,availability_percent,signal_dbm,download_mbps,upload_mbps,latency_ms,packet_loss_percent,call_drop_percent,status,confidence
N000792,2026-06-19 23:33:00,Sikkim,East Sikkim,27.4176,88.5386,BSNL,3G,79,-85,7.8,4.1,117,3.7,2.0,POOR,0.92
N000793,2026-06-19 23:36:00,Sikkim,North Sikkim,27.39,88.5238,Jio,NO_SERVICE,28,-95,1.36,0.5,664,19.5,10.7,NO_NETWORK,0.86
N000794,2026-06-19 23:39:00,Sikkim,South Sikkim,27.2729,88.3643,Airtel,2G,80,-92,6.4,4.3,115,4.9,2.7,POOR,0.96
N000795,2026-06-19 23:42:00,Nagaland,Kohima,25.7149,94.0189,BSNL,4G,85,-79,7.6,2.3,138,6.3,3.5,OK,0.95
N000796,2026-06-19 23:45:00,Nagaland,Dimapur,26.0332,93.6173,Airtel,5G,96,-60,42.3,24.4,29,0.9,0.5,GOOD,0.86
N000797,2026-06-19 23:48:00,Nagaland,Mokokchung,26.3262,94.5783,Airtel,4G,80,-88,15.9,3.1,97,5.1,2.8,OK,0.94
N000798,2026-06-19 23:51:00,Manipur,Imphal West,24.8357,93.9616,Airtel,2G,67,-85,13.7,1.2,105,2.5,1.4,POOR,0.97
N000799,2026-06-19 23:54:00,Manipur,Bishnupur,24.7068,93.8669,Jio,5G,93,-75,86.6,21.4,27,0.7,0.4,GOOD,0.95
N000800,2026-06-19 23:57:00,Manipur,Senapati,25.1138,93.8919,Airtel,4G,86,-78,13.4,4.5,110,3.7,2.0,OK,0.88
N000801,2026-06-20 00:00:00,Mizoram,Aizawl,23.6371,92.7927,Airtel,3G,69,-85,14.1,4.8,69,3.8,2.1,POOR,0.97
N000802,2026-06-20 00:03:00,Mizoram,Kolasib,24.1139,92.5486,Jio,4G,98,-63,107.8,10.8,24,0.7,0.4,GOOD,0.86
N000803,2026-06-20 00:06:00,Mizoram,Lunglei,22.7397,92.8342,Airtel,4G,83,-97,14.9,4.9,112,6.4,3.5,OK,0.96
N000804,2026-06-20 00:09:00,Tripura,West Tripura,23.8501,91.2041,Jio,4G,100,-69,117.8,40.4,22,1.4,0.8,GOOD,0.95
N000805,2026-06-20 00:12:00,Tripura,Sipahijala,23.7203,91.4016,Jio,4G,95,-54,74.8,41.2,33,0.9,0.5,GOOD,0.86
N000806,2026-06-20 00:15:00,Tripura,Dhalai,23.8145,91.825,BSNL,4G,98,-54,91.0,31.7,40,1.0,0.6,GOOD,0.96
N000807,2026-06-20 00:18:00,Arunachal Pradesh,Tawang,27.6017,91.7133,BSNL,2G,50,-99,0.88,0.2,578,27.7,15.2,POOR,0.9
N000808,2026-06-20 00:21:00,Arunachal Pradesh,West Kameng,27.3726,92.3988,BSNL,2G,42,-99,0.25,0.36,558,23.3,12.8,POOR,0.86
N000809,2026-06-20 00:24:00,Arunachal Pradesh,Papum Pare,27.1447,93.6931,BSNL,4G,97,-74,76.6,20.4,30,1.4,0.8,GOOD,0.96
N000810,2026-06-20 00:27:00,Arunachal Pradesh,East Siang,28.1335,95.234,Airtel,5G,92,-75,54.4,25.1,43,0.2,0.1,GOOD,0.92
N000811,2026-06-20 00:30:00,Arunachal Pradesh,Lower Subansiri,27.4561,93.7321,Jio,4G,85,-85,7.9,2.8,108,5.6,3.1,OK,0.85
N000812,2026-06-20 00:33:00,Assam,Kamrup Metropolitan,26.0782,91.6655,Airtel,5G,92,-62,118.7,39.8,48,1.2,0.7,GOOD,0.97
N000813,2026-06-20 00:36:00,Assam,Kamrup Rural,26.1342,91.6249,Jio,4G,93,-70,33.5,35.1,32,0.9,0.5,GOOD,0.87
N000814,2026-06-20 00:39:00,Assam,Darrang,26.4811,92.1131,Jio,5G,98,-62,42.1,16.8,41,1.2,0.7,GOOD,0.89
N000815,2026-06-20 00:42:00,Assam,Sonitpur,26.631,92.8144,Airtel,5G,98,-72,97.9,33.7,46,0.6,0.3,GOOD,0.94
N000816,2026-06-20 00:45:00,Assam,Dibrugarh,27.4804,95.0491,Airtel,5G,98,-64,88.0,38.5,30,0.3,0.2,GOOD,0.98
N000817,2026-06-20 00:48:00,Assam,Cachar,24.8081,92.79,Airtel,4G,93,-72,53.7,25.8,33,0.7,0.4,GOOD,0.85
N000818,2026-06-20 00:51:00,Assam,Nagaon,26.3942,92.6333,BSNL,4G,100,-72,39.2,27.2,24,0.3,0.2,GOOD,0.9
N000819,2026-06-20 00:54:00,Meghalaya,East Khasi Hills,25.5879,92.0423,BSNL,2G,71,-88,8.4,1.5,109,6.2,3.4,POOR,0.87
N000820,2026-06-20 00:57:00,Meghalaya,West Khasi Hills,25.3944,91.2138,Jio,4G,88,-83,7.4,3.2,131,5.8,3.2,OK,0.92
N000821,2026-06-20 01:00:00,Meghalaya,Ri-Bhoi,25.9363,92.0177,Airtel,4G,93,-66,90.0,25.4,21,1.0,0.6,GOOD,0.88
N000822,2026-06-20 01:03:00,Meghalaya,West Jaintia Hills,25.5389,92.084,Airtel,3G,71,-94,13.1,3.3,85,4.8,2.6,POOR,0.88
N000823,2026-06-20 01:06:00,Sikkim,East Sikkim,27.4623,88.7031,Airtel,2G,75,-84,7.7,4.2,132,4.0,2.2,POOR,0.9
N000824,2026-06-20 01:09:00,Sikkim,North Sikkim,27.496,88.4889,Jio,NO_SERVICE,16,-106,1.43,0.2,472,22.8,12.5,NO_NETWORK,0.9
N000825,2026-06-20 01:12:00,Sikkim,South Sikkim,27.3045,88.2502,Airtel,3G,71,-95,9.1,4.4,70,5.6,3.1,POOR,0.85
N000826,2026-06-20 01:15:00,Nagaland,Kohima,25.5447,94.1597,Airtel,2G,74,-78,11.0,4.8,100,5.0,2.8,POOR,0.85
N000827,2026-06-20 01:18:00,Nagaland,Dimapur,26.0075,93.6392,Jio,5G,100,-61,74.8,27.6,33,1.1,0.6,GOOD,0.95
N000828,2026-06-20 01:21:00,Nagaland,Mokokchung,26.4076,94.564,BSNL,3G,65,-98,7.3,4.1,105,5.3,2.9,POOR,0.89
N000829,2026-06-20 01:24:00,Manipur,Imphal West,24.6741,94.0019,Jio,4G,99,-72,115.9,16.6,24,0.7,0.4,GOOD,0.87
N000830,2026-06-20 01:27:00,Manipur,Bishnupur,24.7207,93.7819,Jio,4G,99,-70,43.0,19.3,36,1.3,0.7,GOOD,0.94
N000831,2026-06-20 01:30:00,Manipur,Senapati,25.2323,93.9953,Airtel,4G,77,-93,14.9,2.4,74,3.2,1.8,OK,0.97
N000832,2026-06-20 01:33:00,Mizoram,Aizawl,23.7791,92.7281,Airtel,3G,70,-79,15.1,1.4,139,2.3,1.3,POOR,0.87
N000833,2026-06-20 01:36:00,Mizoram,Kolasib,24.2938,92.5437,Jio,4G,96,-69,103.9,10.7,37,0.7,0.4,GOOD,0.85
N000834,2026-06-20 01:39:00,Mizoram,Lunglei,22.7618,92.8261,BSNL,3G,81,-91,15.9,3.9,125,1.9,1.0,POOR,0.91
N000835,2026-06-20 01:42:00,Tripura,West Tripura,23.9595,91.2512,Jio,5G,95,-74,129.0,25.3,35,0.8,0.4,GOOD,0.96
N000836,2026-06-20 01:45:00,Tripura,Sipahijala,23.645,91.2029,BSNL,5G,95,-63,120.3,21.5,22,0.4,0.2,GOOD,0.86
N000837,2026-06-20 01:48:00,Tripura,Dhalai,23.7885,91.8902,Jio,5G,100,-73,120.6,18.7,27,1.1,0.6,GOOD,0.93
N000838,2026-06-20 01:51:00,Arunachal Pradesh,Tawang,27.6746,91.9282,Airtel,NO_SERVICE,35,-114,1.41,0.2,459,24.9,13.7,NO_NETWORK,0.9
N000839,2026-06-20 01:54:00,Arunachal Pradesh,West Kameng,27.3769,92.3083,Airtel,2G,41,-105,1.14,0.6,556,31.6,17.4,POOR,0.97
N000840,2026-06-20 01:57:00,Arunachal Pradesh,Papum Pare,27.1115,93.7507,Airtel,5G,97,-55,32.0,41.6,37,0.2,0.1,GOOD,0.95
N000841,2026-06-20 02:00:00,Arunachal Pradesh,East Siang,28.1338,95.2395,BSNL,4G,99,-69,43.2,38.3,32,0.7,0.4,GOOD,0.95
N000842,2026-06-20 02:03:00,Arunachal Pradesh,Lower Subansiri,27.4483,93.7462,Airtel,2G,82,-79,10.3,3.0,121,3.5,1.9,POOR,0.88
N000843,2026-06-20 02:06:00,Assam,Kamrup Metropolitan,26.1958,91.7564,BSNL,5G,96,-65,60.9,41.6,20,0.6,0.3,GOOD,0.88
N000844,2026-06-20 02:09:00,Assam,Kamrup Rural,26.3333,91.5504,Airtel,5G,100,-60,52.0,36.9,44,0.7,0.4,GOOD,0.85
N000845,2026-06-20 02:12:00,Assam,Darrang,26.3772,91.9402,BSNL,4G,93,-68,114.7,27.2,31,0.8,0.4,GOOD,0.87
N000846,2026-06-20 02:15:00,Assam,Sonitpur,26.5223,92.8392,BSNL,4G,97,-53,77.9,12.2,39,1.4,0.8,GOOD,0.92
N000847,2026-06-20 02:18:00,Assam,Dibrugarh,27.3808,94.9078,Airtel,5G,99,-75,62.8,39.5,44,0.7,0.4,GOOD,0.92
N000848,2026-06-20 02:21:00,Assam,Cachar,24.8586,92.7986,BSNL,5G,97,-64,115.7,17.3,41,1.1,0.6,GOOD,0.96
N000849,2026-06-20 02:24:00,Assam,Nagaon,26.2458,92.628,Airtel,5G,94,-71,30.2,18.6,23,0.1,0.1,GOOD,0.93
N000850,2026-06-20 02:27:00,Meghalaya,East Khasi Hills,25.5596,91.9953,Jio,4G,81,-79,6.9,4.2,140,4.7,2.6,OK,0.94
N000851,2026-06-20 02:30:00,Meghalaya,West Khasi Hills,25.504,91.2436,BSNL,4G,81,-93,12.4,3.9,87,4.6,2.5,OK,0.88
N000852,2026-06-20 02:33:00,Meghalaya,Ri-Bhoi,25.8027,91.912,BSNL,5G,98,-71,59.8,28.7,38,1.1,0.6,GOOD,0.96
N000853,2026-06-20 02:36:00,Meghalaya,West Jaintia Hills,25.5674,92.1089,BSNL,4G,67,-91,8.2,3.6,85,2.6,1.4,OK,0.91
N000854,2026-06-20 02:39:00,Sikkim,East Sikkim,27.2115,88.4621,BSNL,2G,87,-96,13.4,3.0,139,6.3,3.5,POOR,0.93
N000855,2026-06-20 02:42:00,Sikkim,North Sikkim,27.5237,88.6308,Jio,NO_SERVICE,27,-99,0.76,0.59,591,15.9,8.7,NO_NETWORK,0.88
N000856,2026-06-20 02:45:00,Sikkim,South Sikkim,27.183,88.4996,Jio,2G,69,-91,14.1,1.7,71,2.0,1.1,POOR,0.93
N000857,2026-06-20 02:48:00,Nagaland,Kohima,25.6428,94.226,BSNL,2G,70,-95,15.0,2.1,67,4.1,2.3,POOR,0.92
N000858,2026-06-20 02:51:00,Nagaland,Dimapur,25.8962,93.7306,BSNL,5G,94,-74,45.0,13.5,38,0.4,0.2,GOOD,0.95
N000859,2026-06-20 02:54:00,Nagaland,Mokokchung,26.2467,94.6592,BSNL,3G,69,-87,15.4,1.6,74,1.9,1.0,POOR,0.95
N000860,2026-06-20 02:57:00,Manipur,Imphal West,24.7091,93.8346,Jio,4G,92,-71,102.0,32.2,19,0.9,0.5,GOOD,0.92
N000861,2026-06-20 03:00:00,Manipur,Bishnupur,24.7727,93.8353,Airtel,4G,97,-73,79.5,25.9,29,0.9,0.5,GOOD,0.86
N000862,2026-06-20 03:03:00,Manipur,Senapati,25.3384,93.9295,BSNL,4G,65,-88,12.0,2.4,86,5.7,3.1,OK,0.94
N000863,2026-06-20 03:06:00,Mizoram,Aizawl,23.6391,92.8399,Jio,4G,68,-96,15.7,4.6,123,5.5,3.0,OK,0.97
N000864,2026-06-20 03:09:00,Mizoram,Kolasib,24.3345,92.542,Airtel,5G,99,-64,109.8,15.4,19,0.9,0.5,GOOD,0.88
N000865,2026-06-20 03:12:00,Mizoram,Lunglei,22.8864,92.8389,Airtel,3G,83,-79,5.1,3.5,95,4.1,2.3,POOR,0.97
N000866,2026-06-20 03:15:00,Tripura,West Tripura,23.8525,91.2498,Airtel,5G,96,-75,65.7,19.0,26,0.6,0.3,GOOD,0.92
N000867,2026-06-20 03:18:00,Tripura,Sipahijala,23.7356,91.317,Airtel,4G,98,-66,34.5,27.7,35,0.4,0.2,GOOD,0.98
N000868,2026-06-20 03:21:00,Tripura,Dhalai,23.8218,91.9452,BSNL,5G,93,-66,111.3,24.4,46,0.4,0.2,GOOD,0.9
N000869,2026-06-20 03:24:00,Arunachal Pradesh,Tawang,27.6174,91.86,Airtel,NO_SERVICE,18,-100,0.64,0.46,669,17.5,9.6,NO_NETWORK,0.95
N000870,2026-06-20 03:27:00,Arunachal Pradesh,West Kameng,27.2689,92.3501,BSNL,NO_SERVICE,36,-100,0.02,0.46,615,29.3,16.1,NO_NETWORK,0.97
N000871,2026-06-20 03:30:00,Arunachal Pradesh,Papum Pare,27.1656,93.5021,BSNL,5G,98,-65,47.5,30.3,47,1.2,0.7,GOOD,0.96
N000872,2026-06-20 03:33:00,Arunachal Pradesh,East Siang,27.95,95.3786,BSNL,4G,97,-60,79.6,11.4,35,0.6,0.3,GOOD,0.91
N000873,2026-06-20 03:36:00,Arunachal Pradesh,Lower Subansiri,27.65,93.6867,Airtel,3G,79,-98,14.1,2.6,119,6.5,3.6,POOR,0.91
N000874,2026-06-20 03:39:00,Assam,Kamrup Metropolitan,26.0349,91.74,Airtel,4G,92,-74,114.8,32.4,21,1.3,0.7,GOOD,0.89
N000875,2026-06-20 03:42:00,Assam,Kamrup Rural,26.1125,91.466,Airtel,5G,99,-76,49.1,32.2,29,0.4,0.2,GOOD,0.9
N000876,2026-06-20 03:45:00,Assam,Darrang,26.3076,92.0969,Airtel,5G,99,-66,82.7,9.3,32,1.3,0.7,GOOD,0.93
N000877,2026-06-20 03:48:00,Assam,Sonitpur,26.5488,92.8246,BSNL,4G,98,-73,89.7,11.0,34,0.5,0.3,GOOD,0.88
N000878,2026-06-20 03:51:00,Assam,Dibrugarh,27.5719,94.9423,Jio,4G,92,-66,104.1,18.8,34,0.2,0.1,GOOD,0.89
N000879,2026-06-20 03:54:00,Assam,Cachar,24.8703,92.7821,Jio,5G,96,-52,56.6,33.6,23,0.6,0.3,GOOD,0.87
N000880,2026-06-20 03:57:00,Assam,Nagaon,26.3312,92.7112,Airtel,4G,100,-73,39.0,36.2,35,1.2,0.7,GOOD,0.88
N000881,2026-06-20 04:00:00,Meghalaya,East Khasi Hills,25.4338,91.9001,Jio,2G,85,-79,7.7,1.5,108,6.0,3.3,POOR,0.92
N000882,2026-06-20 04:03:00,Meghalaya,West Khasi Hills,25.4049,91.1389,BSNL,4G,79,-84,9.7,3.8,76,2.7,1.5,OK,0.92
N000883,2026-06-20 04:06:00,Meghalaya,Ri-Bhoi,26.0133,91.8894,BSNL,4G,98,-73,30.4,11.7,21,0.3,0.2,GOOD,0.96
N000884,2026-06-20 04:09:00,Meghalaya,West Jaintia Hills,25.3391,92.231,BSNL,2G,81,-83,9.3,4.2,134,4.0,2.2,POOR,0.93
N000885,2026-06-20 04:12:00,Sikkim,East Sikkim,27.3925,88.5859,Jio,2G,85,-82,14.2,1.8,95,2.1,1.2,POOR,0.86
N000886,2026-06-20 04:15:00,Sikkim,North Sikkim,27.5089,88.4688,Jio,NO_SERVICE,35,-111,1.0,0.03,346,24.9,13.7,NO_NETWORK,0.85
N000887,2026-06-20 04:18:00,Sikkim,South Sikkim,27.1252,88.4414,Jio,4G,75,-78,4.3,5.0,99,3.7,2.0,OK,0.9
N000888,2026-06-20 04:21:00,Nagaland,Kohima,25.5544,93.9988,Jio,4G,65,-88,9.0,3.4,88,5.6,3.1,OK,0.95
N000889,2026-06-20 04:24:00,Nagaland,Dimapur,25.7819,93.757,BSNL,5G,100,-60,106.4,28.7,24,0.7,0.4,GOOD,0.92
N000890,2026-06-20 04:27:00,Nagaland,Mokokchung,26.3877,94.6068,Airtel,3G,73,-98,14.6,3.4,87,6.5,3.6,POOR,0.96
N000891,2026-06-20 04:30:00,Manipur,Imphal West,24.7795,93.8484,Jio,2G,80,-95,9.4,1.7,128,4.5,2.5,POOR,0.91
N000892,2026-06-20 04:33:00,Manipur,Bishnupur,24.5288,93.81,Airtel,5G,92,-58,61.5,16.4,44,0.4,0.2,GOOD,0.86
N000893,2026-06-20 04:36:00,Manipur,Senapati,25.2794,94.0436,BSNL,2G,75,-93,5.5,4.4,119,3.1,1.7,POOR,0.85
N000894,2026-06-20 04:39:00,Mizoram,Aizawl,23.7427,92.7349,BSNL,3G,66,-88,6.0,1.5,122,6.4,3.5,POOR,0.95
N000895,2026-06-20 04:42:00,Mizoram,Kolasib,24.1461,92.622,BSNL,4G,96,-54,113.6,13.0,29,1.3,0.7,GOOD,0.9
N000896,2026-06-20 04:45:00,Mizoram,Lunglei,22.7714,92.8491,Airtel,3G,75,-95,15.6,3.9,68,1.9,1.0,POOR,0.88
N000897,2026-06-20 04:48:00,Tripura,West Tripura,23.8913,91.1853,BSNL,5G,94,-60,72.5,13.8,19,0.2,0.1,GOOD,0.85
N000898,2026-06-20 04:51:00,Tripura,Sipahijala,23.7253,91.3462,BSNL,5G,94,-66,69.3,37.3,19,0.7,0.4,GOOD,0.97
N000899,2026-06-20 04:54:00,Tripura,Dhalai,23.9894,91.7016,Jio,4G,97,-58,100.7,25.2,39,0.7,0.4,GOOD,0.94
N000900,2026-06-20 04:57:00,Arunachal Pradesh,Tawang,27.6162,91.7358,BSNL,NO_SERVICE,43,-96,0.25,0.01,333,21.9,12.0,NO_NETWORK,0.93
N000901,2026-06-20 05:00:00,Arunachal Pradesh,West Kameng,27.1258,92.3812,Airtel,NO_SERVICE,47,-105,0.81,0.43,618,18.7,10.3,NO_NETWORK,0.94
N000902,2026-06-20 05:03:00,Arunachal Pradesh,Papum Pare,27.1639,93.6458,BSNL,5G,97,-73,39.1,9.3,47,1.4,0.8,GOOD,0.92
N000903,2026-06-20 05:06:00,Arunachal Pradesh,East Siang,28.0477,95.2365,Jio,5G,95,-74,61.7,24.1,47,0.9,0.5,GOOD,0.93
N000904,2026-06-20 05:09:00,Arunachal Pradesh,Lower Subansiri,27.4584,93.9152,Airtel,2G,78,-85,12.6,3.0,117,3.5,1.9,POOR,0.98
N000905,2026-06-20 05:12:00,Assam,Kamrup Metropolitan,26.0453,91.597,Airtel,5G,98,-62,127.7,22.9,38,1.0,0.6,GOOD,0.86
N000906,2026-06-20 05:15:00,Assam,Kamrup Rural,26.0611,91.4948,Jio,4G,92,-54,119.0,20.4,26,0.8,0.4,GOOD,0.93
N000907,2026-06-20 05:18:00,Assam,Darrang,26.4778,92.0363,BSNL,4G,94,-59,113.3,38.4,26,1.3,0.7,GOOD,0.95
N000908,2026-06-20 05:21:00,Assam,Sonitpur,26.6487,92.8604,Airtel,4G,96,-55,59.3,18.1,23,1.3,0.7,GOOD,0.92
N000909,2026-06-20 05:24:00,Assam,Dibrugarh,27.6118,94.845,BSNL,4G,93,-58,33.8,24.1,21,0.7,0.4,GOOD,0.96
N000910,2026-06-20 05:27:00,Assam,Cachar,24.8045,92.6303,Jio,5G,99,-66,87.3,36.8,44,1.1,0.6,GOOD,0.86
N000911,2026-06-20 05:30:00,Assam,Nagaon,26.2169,92.6223,Jio,5G,92,-71,29.0,40.7,24,0.8,0.4,GOOD,0.94
N000912,2026-06-20 05:33:00,Meghalaya,East Khasi Hills,25.6916,91.9872,Jio,3G,79,-91,4.0,1.7,115,5.6,3.1,POOR,0.93
N000913,2026-06-20 05:36:00,Meghalaya,West Khasi Hills,25.4731,91.2551,BSNL,2G,85,-84,5.6,2.2,121,3.7,2.0,POOR,0.97
N000914,2026-06-20 05:39:00,Meghalaya,Ri-Bhoi,25.8877,91.8682,BSNL,5G,100,-67,78.4,30.2,30,0.2,0.1,GOOD,0.88
N000915,2026-06-20 05:42:00,Meghalaya,West Jaintia Hills,25.3773,92.1648,Airtel,2G,82,-79,15.1,1.7,111,2.7,1.5,POOR,0.97
N000916,2026-06-20 05:45:00,Sikkim,East Sikkim,27.2579,88.5512,Jio,3G,82,-95,15.3,4.1,107,2.4,1.3,POOR,0.96
N000917,2026-06-20 05:48:00,Sikkim,North Sikkim,27.5997,88.4745,Airtel,3G,40,-115,0.95,0.25,543,20.4,11.2,POOR,0.9
N000918,2026-06-20 05:51:00,Sikkim,South Sikkim,27.1226,88.3664,BSNL,3G,74,-97,6.2,3.9,139,2.2,1.2,POOR,0.86
N000919,2026-06-20 05:54:00,Nagaland,Kohima,25.7934,94.0393,Jio,3G,79,-80,6.3,2.3,118,4.1,2.3,POOR,0.86
N000920,2026-06-20 05:57:00,Nagaland,Dimapur,25.9065,93.6374,Airtel,5G,100,-67,102.3,23.7,38,1.3,0.7,GOOD,0.86
N000921,2026-06-20 06:00:00,Nagaland,Mokokchung,26.2438,94.6205,Jio,3G,68,-94,12.1,4.8,73,5.1,2.8,POOR,0.93
N000922,2026-06-20 06:03:00,Manipur,Imphal West,24.699,94.0629,Airtel,2G,81,-86,15.0,4.3,71,2.6,1.4,POOR,0.95
N000923,2026-06-20 06:06:00,Manipur,Bishnupur,24.4844,93.8716,Airtel,4G,99,-63,101.9,14.9,18,0.7,0.4,GOOD,0.97
N000924,2026-06-20 06:09:00,Manipur,Senapati,25.2046,94.1294,BSNL,4G,76,-92,4.3,3.6,94,2.7,1.5,OK,0.9
N000925,2026-06-20 06:12:00,Mizoram,Aizawl,23.7243,92.8629,BSNL,3G,74,-79,11.3,3.1,91,3.8,2.1,POOR,0.91
N000926,2026-06-20 06:15:00,Mizoram,Kolasib,24.2951,92.5685,Jio,4G,94,-70,125.7,19.9,21,1.3,0.7,GOOD,0.92
N000927,2026-06-20 06:18:00,Mizoram,Lunglei,22.8922,92.7407,Jio,3G,83,-90,13.1,2.9,97,4.0,2.2,POOR,0.98
N000928,2026-06-20 06:21:00,Tripura,West Tripura,23.8187,91.1729,BSNL,4G,96,-75,35.0,33.1,46,0.8,0.4,GOOD,0.91
N000929,2026-06-20 06:24:00,Tripura,Sipahijala,23.4885,91.2252,Airtel,4G,98,-74,128.1,28.5,44,1.2,0.7,GOOD,0.89
N000930,2026-06-20 06:27:00,Tripura,Dhalai,23.9586,91.7561,Airtel,5G,98,-58,49.7,36.4,26,0.7,0.4,GOOD,0.97
N000931,2026-06-20 06:30:00,Arunachal Pradesh,Tawang,27.62,91.8192,Jio,2G,38,-97,1.74,0.56,458,31.8,17.5,POOR,0.91
N000932,2026-06-20 06:33:00,Arunachal Pradesh,West Kameng,27.3402,92.3754,Airtel,2G,17,-114,0.79,0.59,365,20.9,11.5,POOR,0.86
N000933,2026-06-20 06:36:00,Arunachal Pradesh,Papum Pare,26.9897,93.6394,Airtel,4G,94,-59,55.5,17.1,38,0.9,0.5,GOOD,0.93
N000934,2026-06-20 06:39:00,Arunachal Pradesh,East Siang,28.1572,95.3426,Jio,4G,95,-66,41.0,29.6,36,0.8,0.4,GOOD,0.93
N000935,2026-06-20 06:42:00,Arunachal Pradesh,Lower Subansiri,27.6877,93.7249,BSNL,3G,84,-88,10.9,2.6,132,3.2,1.8,POOR,0.87
N000936,2026-06-20 06:45:00,Assam,Kamrup Metropolitan,26.0348,91.8542,BSNL,4G,94,-60,56.1,36.3,39,1.3,0.7,GOOD,0.95
N000937,2026-06-20 06:48:00,Assam,Kamrup Rural,26.2706,91.502,Airtel,5G,96,-69,68.9,10.5,18,0.6,0.3,GOOD,0.95
N000938,2026-06-20 06:51:00,Assam,Darrang,26.3317,91.93,BSNL,5G,96,-59,78.0,25.9,18,1.1,0.6,GOOD,0.9
N000939,2026-06-20 06:54:00,Assam,Sonitpur,26.6728,92.7776,Jio,5G,99,-55,45.1,27.5,19,0.8,0.4,GOOD,0.87
N000940,2026-06-20 06:57:00,Assam,Dibrugarh,27.49,95.005,Airtel,4G,96,-69,32.7,18.3,27,0.9,0.5,GOOD,0.98
N000941,2026-06-20 07:00:00,Assam,Cachar,24.9435,92.9178,BSNL,5G,93,-52,76.6,41.2,44,0.5,0.3,GOOD,0.94
N000942,2026-06-20 07:03:00,Assam,Nagaon,26.3567,92.8278,Airtel,5G,97,-62,64.9,18.7,39,0.4,0.2,GOOD,0.91
N000943,2026-06-20 07:06:00,Meghalaya,East Khasi Hills,25.575,91.9643,Airtel,3G,69,-96,15.5,4.8,68,2.2,1.2,POOR,0.95
N000944,2026-06-20 07:09:00,Meghalaya,West Khasi Hills,25.4991,91.397,Jio,4G,81,-92,9.9,4.7,133,2.9,1.6,OK,0.93
N000945,2026-06-20 07:12:00,Meghalaya,Ri-Bhoi,25.8512,91.9194,BSNL,5G,95,-72,79.2,13.1,46,0.2,0.1,GOOD,0.92
N000946,2026-06-20 07:15:00,Meghalaya,West Jaintia Hills,25.3237,92.1531,Jio,3G,66,-78,4.7,3.1,93,5.3,2.9,POOR,0.9
N000947,2026-06-20 07:18:00,Sikkim,East Sikkim,27.2691,88.6499,BSNL,2G,73,-78,6.5,4.8,127,3.6,2.0,POOR,0.97
N000948,2026-06-20 07:21:00,Sikkim,North Sikkim,27.6316,88.6244,BSNL,2G,39,-105,0.85,0.08,462,18.9,10.4,POOR,0.87
N000949,2026-06-20 07:24:00,Sikkim,South Sikkim,27.0752,88.2069,Jio,4G,70,-94,14.8,2.3,126,2.5,1.4,OK,0.96
N000950,2026-06-20 07:27:00,Nagaland,Kohima,25.7483,94.1835,BSNL,4G,74,-91,13.0,1.8,113,2.0,1.1,OK,0.97
N000951,2026-06-20 07:30:00,Nagaland,Dimapur,25.7759,93.8411,BSNL,5G,94,-71,43.3,23.7,30,0.2,0.1,GOOD,0.93
N000952,2026-06-20 07:33:00,Nagaland,Mokokchung,26.3322,94.6688,Jio,2G,74,-92,12.2,3.8,74,5.7,3.1,POOR,0.88
N000953,2026-06-20 07:36:00,Manipur,Imphal West,24.8634,94.0524,BSNL,5G,100,-53,104.7,32.7,36,1.0,0.6,GOOD,0.97
N000954,2026-06-20 07:39:00,Manipur,Bishnupur,24.6153,93.6524,Jio,5G,93,-68,110.9,14.6,31,1.4,0.8,GOOD,0.9
N000955,2026-06-20 07:42:00,Manipur,Senapati,25.3091,94.1181,BSNL,3G,70,-87,5.6,3.8,94,2.5,1.4,POOR,0.95
N000956,2026-06-20 07:45:00,Mizoram,Aizawl,23.8384,92.8481,Airtel,2G,89,-83,7.1,3.3,68,5.7,3.1,POOR,0.93
N000957,2026-06-20 07:48:00,Mizoram,Kolasib,24.2793,92.5831,BSNL,5G,99,-63,72.8,21.1,20,0.5,0.3,GOOD,0.9
N000958,2026-06-20 07:51:00,Mizoram,Lunglei,22.9932,92.7205,Jio,2G,74,-79,7.4,4.0,83,5.5,3.0,POOR,0.93
N000959,2026-06-20 07:54:00,Tripura,West Tripura,23.7857,91.2987,BSNL,4G,99,-69,43.0,27.6,23,1.1,0.6,GOOD,0.88
N000960,2026-06-20 07:57:00,Tripura,Sipahijala,23.6087,91.2087,Jio,5G,99,-70,96.7,21.3,40,0.7,0.4,GOOD,0.93
N000961,2026-06-20 08:00:00,Tripura,Dhalai,23.9544,91.8032,Airtel,4G,97,-59,37.4,41.0,24,1.4,0.8,GOOD,0.86
N000962,2026-06-20 08:03:00,Arunachal Pradesh,Tawang,27.5837,91.936,Jio,NO_SERVICE,22,-109,0.26,0.55,449,20.2,11.1,NO_NETWORK,0.9
N000963,2026-06-20 08:06:00,Arunachal Pradesh,West Kameng,27.2024,92.3353,BSNL,3G,43,-103,1.64,0.5,337,20.4,11.2,POOR,0.86
N000964,2026-06-20 08:09:00,Arunachal Pradesh,Papum Pare,27.215,93.5977,Jio,5G,93,-65,94.5,16.4,25,1.1,0.6,GOOD,0.88
N000965,2026-06-20 08:12:00,Arunachal Pradesh,East Siang,28.0329,95.2895,Jio,4G,97,-71,62.4,13.0,28,1.1,0.6,GOOD,0.89
