road_id,road_name,state,district,start_lat,start_lon,end_lat,end_lon,length_km,road_type,surface_type,one_way,bridge,tunnel,elevation_m,slope_percent,river_crossing,road_condition,current_system_score
NH-37,Silchar-Badarpur Corridor Sec-18,Assam,Cachar,24.8299,92.6537,24.8549,92.6795,10.8,NH,Asphalt,0,1,0,20,3.3,1,POOR,0.49
NH-27,Kaziranga Bypass Sec-19,Assam,Nagaon,26.205,92.6015,26.2459,92.6214,5.1,NH,Asphalt,0,1,0,40,0.4,0,GOOD,0.106
NH-206,Shillong-Dawki Hwy Sec-20,Meghalaya,East Khasi Hills,25.6516,91.9731,25.6854,92.0061,11.8,NH,Asphalt,0,0,0,1500,30.6,0,POOR,0.487
NH-127B,Nongstoin Road Sec-1,Meghalaya,West Khasi Hills,25.4404,91.2729,25.4804,91.2927,15.3,NH,Asphalt,0,0,0,1266,28.2,0,POOR,0.495
NH-06,Guwahati-Shillong Expressway Sec-2,Meghalaya,Ri-Bhoi,25.978,91.8624,25.9972,91.9019,7.3,NH,Asphalt,0,0,0,517,18.9,0,FAIR,0.445
NH-06,Jowai Bypass Sec-3,Meghalaya,West Jaintia Hills,25.549,92.2754,25.5848,92.2929,10.2,NH,Asphalt,0,0,0,1308,27.9,0,POOR,0.485
NH-10,Sevoke-Gangtok Hwy Sec-4,Sikkim,East Sikkim,27.2677,88.7152,27.2861,88.7452,5.1,NH,Asphalt,0,1,0,1601,41.7,0,CRITICAL,0.759
NH-310,Mangan-Chungthang Road Sec-5,Sikkim,North Sikkim,27.5827,88.4711,27.6008,88.4862,17.1,NH,Asphalt,0,1,1,2493,49.7,0,CRITICAL,0.83
NH-510,Namchi-Jorethang Rd Sec-6,Sikkim,South Sikkim,27.2783,88.3831,27.3132,88.403,7.6,NH,Asphalt,0,1,0,1294,34.5,1,POOR,0.59
NH-29,Dimapur-Kohima Corridor Sec-7,Nagaland,Kohima,25.5871,94.0207,25.6234,94.0457,6.1,NH,Asphalt,0,0,0,1387,36.2,0,POOR,0.485
NH-29,Dimapur Gateway Sec-8,Nagaland,Dimapur,25.9359,93.628,25.9729,93.6669,11.9,NH,Asphalt,0,0,0,225,2.8,0,GOOD,0.209
NH-02,Mokokchung-Amguri Rd Sec-9,Nagaland,Mokokchung,26.4607,94.5243,26.4875,94.559,9.8,NH,Asphalt,0,0,0,1375,31.9,0,POOR,0.631
NH-02,Imphal Ring Road Sec-10,Manipur,Imphal West,24.9558,94.0225,24.9881,94.06,13.8,NH,Asphalt,0,1,0,842,0.4,0,GOOD,0.097
NH-02,Imphal-Churachandpur Hwy Sec-11,Manipur,Bishnupur,24.6792,93.8249,24.7238,93.8467,13.2,NH,Asphalt,0,1,0,726,2.2,0,GOOD,0.108
NH-02,Mao-Maram Highway Sec-12,Manipur,Senapati,25.3585,94.0884,25.3782,94.1242,14.7,NH,Asphalt,0,0,0,1276,29.0,0,POOR,0.666
NH-54,Silchar-Aizawl Hwy Sec-13,Mizoram,Aizawl,23.7668,92.7559,23.8033,92.7977,17.6,NH,Asphalt,0,0,0,1118,32.8,0,POOR,0.64
NH-54,Vairengte-Kolasib Corridor Sec-14,Mizoram,Kolasib,24.334,92.5579,24.373,92.5878,16.9,NH,Asphalt,0,0,0,615,25.7,0,POOR,0.61
NH-54,Aizawl-Lunglei Road Sec-15,Mizoram,Lunglei,22.9932,92.7264,23.029,92.7506,14.7,NH,Asphalt,0,0,0,1022,30.6,0,POOR,0.469
NH-08,Assam-Agartala National Hwy Sec-16,Tripura,West Tripura,23.9137,91.3566,23.9378,91.3779,13.1,NH,Asphalt,0,0,0,68,4.5,0,GOOD,0.134
NH-08,Agartala-Udaipur Hwy Sec-17,Tripura,Sipahijala,23.6942,91.417,23.7149,91.4325,8.5,NH,Concrete,0,0,0,73,3.2,0,GOOD,0.162
NH-08,Ambassa Corridor Sec-18,Tripura,Dhalai,23.8289,91.7636,23.8687,91.799,5.4,NH,Asphalt,0,0,0,114,11.1,0,FAIR,0.287
NH-13,Bhalukpong-Tawang Hwy Sec-19,Arunachal Pradesh,Tawang,27.6003,91.7486,27.6189,91.7919,13.4,NH,Asphalt,0,0,1,2949,44.4,0,CRITICAL,0.799
NH-13,Trans-Arunachal Hwy Sec-20,Arunachal Pradesh,West Kameng,27.3193,92.2804,27.3346,92.3133,9.1,NH,Asphalt,0,0,0,2152,38.6,0,CRITICAL,0.832
NH-415,Itanagar-Naharlagun Corridor Sec-1,Arunachal Pradesh,Papum Pare,26.9553,93.7454,26.9815,93.7695,12.9,NH,Asphalt,0,0,0,280,18.2,0,FAIR,0.315
NH-515,Pasighat Corridor Sec-2,Arunachal Pradesh,East Siang,28.2034,95.2367,28.246,95.2708,12.5,NH,Asphalt,0,1,0,183,11.2,0,FAIR,0.406
NH-13,Ziro-Yachuli Road Sec-3,Arunachal Pradesh,Lower Subansiri,27.4906,93.9423,27.526,93.9866,11.2,NH,Asphalt,0,0,0,1612,31.3,0,POOR,0.643
NH-27,East-West Corridor Sec-4,Assam,Kamrup Metropolitan,26.0696,91.6978,26.0951,91.7205,10.9,NH,Asphalt,0,1,0,110,1.9,0,GOOD,0.115
NH-27,Amingaon-Rangia Hwy Sec-5,Assam,Kamrup Rural,26.2227,91.6298,26.2608,91.6575,12.4,NH,Asphalt,0,1,0,94,0.4,0,GOOD,0.218
NH-15,North Bank Hwy Sec-6,Assam,Darrang,26.5131,91.8813,26.5486,91.9261,9.6,NH,Asphalt,0,1,0,53,0.4,0,GOOD,0.071
NH-15,Tezpur-Biswanath Hwy Sec-7,Assam,Sonitpur,26.6396,92.7761,26.6774,92.7937,7.9,NH,Concrete,0,1,0,20,3.1,0,GOOD,0.218
NH-37,Upper Assam Hwy Sec-8,Assam,Dibrugarh,27.6192,94.8887,27.6416,94.9286,13.0,NH,Concrete,0,1,0,64,0.7,1,GOOD,0.081
NH-37,Silchar-Badarpur Corridor Sec-9,Assam,Cachar,24.7101,92.8707,24.7365,92.8958,12.6,NH,Asphalt,0,1,0,20,0.9,0,GOOD,0.067
NH-27,Kaziranga Bypass Sec-10,Assam,Nagaon,26.2363,92.766,26.261,92.7976,14.0,NH,Asphalt,0,0,0,100,2.9,0,GOOD,0.178
NH-206,Shillong-Dawki Hwy Sec-11,Meghalaya,East Khasi Hills,25.6319,91.7638,25.6497,91.7993,12.5,NH,Asphalt,0,0,0,1502,28.0,0,POOR,0.559
NH-127B,Nongstoin Road Sec-12,Meghalaya,West Khasi Hills,25.492,91.3267,25.5273,91.3425,11.3,NH,Asphalt,0,0,0,1300,29.2,0,POOR,0.659
NH-06,Guwahati-Shillong Expressway Sec-13,Meghalaya,Ri-Bhoi,25.9348,91.8627,25.9519,91.8831,8.2,NH,Asphalt,0,0,0,517,14.4,0,FAIR,0.323
NH-06,Jowai Bypass Sec-14,Meghalaya,West Jaintia Hills,25.5257,92.2269,25.5577,92.2659,11.7,NH,Asphalt,0,0,0,1319,25.3,0,POOR,0.516
NH-10,Sevoke-Gangtok Hwy Sec-15,Sikkim,East Sikkim,27.4262,88.5308,27.4629,88.5534,6.1,NH,Asphalt,0,1,0,1672,39.9,1,CRITICAL,0.81
NH-310,Mangan-Chungthang Road Sec-16,Sikkim,North Sikkim,27.53,88.5823,27.5605,88.6025,10.6,NH,Asphalt,0,1,1,2489,50.7,1,CRITICAL,0.8
NH-510,Namchi-Jorethang Rd Sec-17,Sikkim,South Sikkim,27.2741,88.4627,27.3147,88.4789,12.6,NH,Asphalt,0,1,0,1266,36.3,0,POOR,0.529
NH-29,Dimapur-Kohima Corridor Sec-18,Nagaland,Kohima,25.7495,94.0473,25.7773,94.0829,17.6,NH,Asphalt,0,0,0,1386,37.2,0,POOR,0.61
NH-29,Dimapur Gateway Sec-19,Nagaland,Dimapur,25.8286,93.6933,25.8459,93.7228,7.9,NH,Asphalt,0,0,0,165,3.8,0,GOOD,0.202
NH-02,Mokokchung-Amguri Rd Sec-20,Nagaland,Mokokchung,26.3335,94.6633,26.3601,94.7006,13.3,NH,Asphalt,0,0,0,1306,33.2,0,POOR,0.646
NH-02,Imphal Ring Road Sec-1,Manipur,Imphal West,24.9252,93.9573,24.9455,93.9836,8.6,NH,Asphalt,0,1,0,771,2.4,0,GOOD,0.245
NH-02,Imphal-Churachandpur Hwy Sec-2,Manipur,Bishnupur,24.6237,93.9107,24.6454,93.9517,12.4,NH,Asphalt,0,1,0,719,1.1,1,POOR,0.511
NH-02,Mao-Maram Highway Sec-3,Manipur,Senapati,25.1887,93.8719,25.2185,93.9083,15.4,NH,Asphalt,0,0,0,1197,31.7,0,POOR,0.615
NH-54,Silchar-Aizawl Hwy Sec-4,Mizoram,Aizawl,23.663,92.7814,23.7064,92.7999,6.7,NH,Asphalt,0,0,0,1168,32.6,0,POOR,0.541
NH-54,Vairengte-Kolasib Corridor Sec-5,Mizoram,Kolasib,24.0947,92.691,24.1137,92.7354,12.7,NH,Asphalt,0,0,0,628,22.8,0,FAIR,0.385
NH-54,Aizawl-Lunglei Road Sec-6,Mizoram,Lunglei,22.7537,92.8663,22.7694,92.8962,15.2,NH,Asphalt,0,0,0,1063,29.8,0,POOR,0.559
NH-08,Assam-Agartala National Hwy Sec-7,Tripura,West Tripura,23.8574,91.3658,23.8853,91.4021,16.6,NH,Asphalt,0,0,0,58,3.0,0,GOOD,0.249
NH-08,Agartala-Udaipur Hwy Sec-8,Tripura,Sipahijala,23.6946,91.381,23.7259,91.4086,5.0,NH,Asphalt,0,0,0,80,1.7,0,GOOD,0.196
NH-08,Ambassa Corridor Sec-9,Tripura,Dhalai,23.9774,91.7348,24.0135,91.7518,5.7,NH,Asphalt,0,0,0,158,12.5,0,FAIR,0.44
NH-13,Bhalukpong-Tawang Hwy Sec-10,Arunachal Pradesh,Tawang,27.6586,91.9316,27.6999,91.9665,10.9,NH,Asphalt,0,0,1,2855,42.1,0,CRITICAL,0.884
NH-13,Trans-Arunachal Hwy Sec-11,Arunachal Pradesh,West Kameng,27.1179,92.4148,27.1481,92.4371,17.0,NH,Asphalt,0,0,0,2184,38.1,0,CRITICAL,0.899
NH-415,Itanagar-Naharlagun Corridor Sec-12,Arunachal Pradesh,Papum Pare,27.1666,93.5167,27.1857,93.5324,5.7,NH,Asphalt,0,0,0,276,19.7,0,FAIR,0.413
NH-515,Pasighat Corridor Sec-13,Arunachal Pradesh,East Siang,28.1359,95.2114,28.1565,95.2323,13.4,NH,Asphalt,0,1,0,210,6.8,0,GOOD,0.142
NH-13,Ziro-Yachuli Road Sec-14,Arunachal Pradesh,Lower Subansiri,27.4816,93.6992,27.513,93.7309,11.0,NH,Asphalt,0,0,0,1591,34.8,0,POOR,0.508
NH-27,East-West Corridor Sec-15,Assam,Kamrup Metropolitan,26.1433,91.7394,26.1874,91.7741,12.4,NH,Concrete,1,0,0,20,1.2,0,GOOD,0.124
NH-27,Amingaon-Rangia Hwy Sec-16,Assam,Kamrup Rural,26.1453,91.4885,26.1664,91.5125,14.6,NH,Asphalt,1,1,0,20,2.9,0,GOOD,0.054
NH-15,North Bank Hwy Sec-17,Assam,Darrang,26.3366,92.1032,26.3669,92.1186,11.6,NH,Concrete,0,1,0,20,0.4,0,GOOD,0.155
NH-15,Tezpur-Biswanath Hwy Sec-18,Assam,Sonitpur,26.5572,92.7841,26.5881,92.8082,15.5,NH,Asphalt,0,1,0,67,4.2,0,GOOD,0.151
NH-37,Upper Assam Hwy Sec-19,Assam,Dibrugarh,27.6109,94.7726,27.6332,94.802,7.4,NH,Asphalt,0,1,0,150,2.9,0,GOOD,0.155
NH-37,Silchar-Badarpur Corridor Sec-20,Assam,Cachar,24.8091,92.7254,24.844,92.7547,7.4,NH,Concrete,0,1,0,20,3.9,1,POOR,0.674
NH-27,Kaziranga Bypass Sec-1,Assam,Nagaon,26.443,92.7055,26.4746,92.7393,16.1,NH,Concrete,0,0,0,20,1.0,0,GOOD,0.232
NH-206,Shillong-Dawki Hwy Sec-2,Meghalaya,East Khasi Hills,25.4826,91.9846,25.5233,92.004,14.8,NH,Asphalt,0,0,0,1435,32.8,0,POOR,0.487
NH-127B,Nongstoin Road Sec-3,Meghalaya,West Khasi Hills,25.4995,91.1947,25.5288,91.2394,5.5,NH,Asphalt,0,0,0,1328,27.1,0,POOR,0.535
NH-06,Guwahati-Shillong Expressway Sec-4,Meghalaya,Ri-Bhoi,25.887,91.8407,25.9069,91.8745,10.1,NH,Asphalt,0,0,0,527,16.8,0,FAIR,0.335
NH-06,Jowai Bypass Sec-5,Meghalaya,West Jaintia Hills,25.4868,92.1892,25.5206,92.2323,15.7,NH,Asphalt,0,0,0,1345,28.4,0,POOR,0.533
NH-10,Sevoke-Gangtok Hwy Sec-6,Sikkim,East Sikkim,27.4217,88.6762,27.4489,88.7138,5.1,NH,Asphalt,0,1,0,1659,43.3,1,CRITICAL,0.876
NH-310,Mangan-Chungthang Road Sec-7,Sikkim,North Sikkim,27.3519,88.523,27.3765,88.5498,7.1,NH,Asphalt,0,1,1,2419,48.7,0,CRITICAL,0.815
NH-510,Namchi-Jorethang Rd Sec-8,Sikkim,South Sikkim,27.228,88.2029,27.2648,88.2291,10.6,NH,Asphalt,0,1,0,1282,33.7,0,POOR,0.582
NH-29,Dimapur-Kohima Corridor Sec-9,Nagaland,Kohima,25.7798,94.1768,25.8199,94.1985,16.8,NH,Asphalt,0,0,0,1393,34.3,0,POOR,0.646
NH-29,Dimapur Gateway Sec-10,Nagaland,Dimapur,25.8827,93.8659,25.9121,93.9094,11.4,NH,Asphalt,0,1,0,153,4.9,0,GOOD,0.211
NH-02,Mokokchung-Amguri Rd Sec-11,Nagaland,Mokokchung,26.4514,94.6392,26.4786,94.6804,13.1,NH,Asphalt,0,0,0,1326,30.6,0,POOR,0.48
NH-02,Imphal Ring Road Sec-12,Manipur,Imphal West,24.8045,94.0112,24.8267,94.0418,11.2,NH,Asphalt,0,1,0,799,0.4,1,GOOD,0.193
NH-02,Imphal-Churachandpur Hwy Sec-13,Manipur,Bishnupur,24.7284,93.6369,24.7457,93.6699,10.1,NH,Asphalt,0,1,0,782,1.3,0,GOOD,0.137
NH-02,Mao-Maram Highway Sec-14,Manipur,Senapati,25.1492,93.9475,25.1811,93.9836,15.0,NH,Asphalt,0,0,0,1298,28.6,0,POOR,0.518
NH-54,Silchar-Aizawl Hwy Sec-15,Mizoram,Aizawl,23.7873,92.7882,23.8255,92.8044,8.2,NH,Asphalt,0,0,0,1110,32.8,0,POOR,0.462
NH-54,Vairengte-Kolasib Corridor Sec-16,Mizoram,Kolasib,24.3531,92.5708,24.3765,92.6053,17.8,NH,Asphalt,0,0,0,648,24.9,0,POOR,0.562
NH-54,Aizawl-Lunglei Road Sec-17,Mizoram,Lunglei,22.7793,92.7298,22.8045,92.7699,12.7,NH,Asphalt,0,0,0,1012,29.6,0,POOR,0.532
NH-08,Assam-Agartala National Hwy Sec-18,Tripura,West Tripura,23.9126,91.2724,23.9552,91.3131,10.8,NH,Asphalt,0,0,0,34,0.9,0,GOOD,0.1
NH-08,Agartala-Udaipur Hwy Sec-19,Tripura,Sipahijala,23.5323,91.3678,23.57,91.408,12.5,NH,Asphalt,0,0,0,77,4.0,0,GOOD,0.189
NH-08,Ambassa Corridor Sec-20,Tripura,Dhalai,23.7645,91.957,23.8,91.99,15.1,NH,Concrete,0,0,0,98,10.0,0,GOOD,0.204
NH-13,Bhalukpong-Tawang Hwy Sec-1,Arunachal Pradesh,Tawang,27.5428,91.8634,27.5679,91.8991,17.7,NH,Asphalt,0,0,1,2926,43.5,0,CRITICAL,0.754
NH-13,Trans-Arunachal Hwy Sec-2,Arunachal Pradesh,West Kameng,27.1667,92.5515,27.1977,92.585,5.3,NH,Asphalt,0,0,1,2249,37.8,0,CRITICAL,0.711
NH-415,Itanagar-Naharlagun Corridor Sec-3,Arunachal Pradesh,Papum Pare,27.0254,93.6052,27.0593,93.6482,16.3,NH,Asphalt,0,0,0,362,20.0,0,FAIR,0.42
NH-515,Pasighat Corridor Sec-4,Arunachal Pradesh,East Siang,27.9345,95.4103,27.9673,95.4321,17.0,NH,Asphalt,0,1,0,123,7.4,0,GOOD,0.052
NH-13,Ziro-Yachuli Road Sec-5,Arunachal Pradesh,Lower Subansiri,27.5117,93.8691,27.5339,93.8898,17.6,NH,Asphalt,0,0,0,1582,30.3,0,POOR,0.666
NH-27,East-West Corridor Sec-6,Assam,Kamrup Metropolitan,26.2697,91.6087,26.2905,91.6337,13.6,NH,Concrete,0,0,0,20,0.4,0,GOOD,0.176
NH-27,Amingaon-Rangia Hwy Sec-7,Assam,Kamrup Rural,26.2778,91.4396,26.3129,91.4603,12.8,NH,Asphalt,0,1,0,106,2.5,0,GOOD,0.114
NH-15,North Bank Hwy Sec-8,Assam,Darrang,26.3148,92.0193,26.3504,92.04,13.8,NH,Asphalt,0,1,0,20,3.2,1,GOOD,0.099
NH-15,Tezpur-Biswanath Hwy Sec-9,Assam,Sonitpur,26.7011,92.7914,26.7327,92.8125,10.7,NH,Asphalt,0,1,0,66,3.0,0,GOOD,0.052
NH-37,Upper Assam Hwy Sec-10,Assam,Dibrugarh,27.3872,94.8181,27.4057,94.8548,8.4,NH,Concrete,0,1,0,83,0.5,1,GOOD,0.097
NH-37,Silchar-Badarpur Corridor Sec-11,Assam,Cachar,24.8675,92.814,24.9004,92.848,9.1,NH,Asphalt,0,1,0,47,0.8,1,POOR,0.482
NH-27,Kaziranga Bypass Sec-12,Assam,Nagaon,26.3604,92.5523,26.3997,92.5785,9.8,NH,Asphalt,0,1,0,39,0.4,0,GOOD,0.172
NH-206,Shillong-Dawki Hwy Sec-13,Meghalaya,East Khasi Hills,25.6216,91.9825,25.6504,92.0077,7.9,NH,Asphalt,0,0,0,1461,31.2,0,POOR,0.488
NH-127B,Nongstoin Road Sec-14,Meghalaya,West Khasi Hills,25.5985,91.4068,25.6157,91.4255,9.6,NH,Asphalt,0,0,0,1320,29.1,0,POOR,0.572
NH-06,Guwahati-Shillong Expressway Sec-15,Meghalaya,Ri-Bhoi,25.9844,91.8332,26.0159,91.86,5.4,NH,Asphalt,0,0,0,562,16.5,0,FAIR,0.368
NH-06,Jowai Bypass Sec-16,Meghalaya,West Jaintia Hills,25.3539,92.1457,25.3933,92.1683,11.2,NH,Asphalt,0,0,0,1298,23.6,0,FAIR,0.31
NH-10,Sevoke-Gangtok Hwy Sec-17,Sikkim,East Sikkim,27.2732,88.6991,27.3162,88.7306,15.6,NH,Asphalt,0,1,0,1650,42.1,0,CRITICAL,0.708
NH-310,Mangan-Chungthang Road Sec-18,Sikkim,North Sikkim,27.6499,88.6922,27.6802,88.7198,8.1,NH,Asphalt,0,1,1,2402,47.2,1,CRITICAL,0.708
NH-510,Namchi-Jorethang Rd Sec-19,Sikkim,South Sikkim,27.1801,88.4374,27.2245,88.4712,11.1,NH,Asphalt,0,0,0,1334,34.0,0,POOR,0.456
NH-29,Dimapur-Kohima Corridor Sec-20,Nagaland,Kohima,25.5909,94.2126,25.6091,94.2407,8.7,NH,Asphalt,0,0,0,1482,35.2,0,POOR,0.62
NH-29,Dimapur Gateway Sec-1,Nagaland,Dimapur,26.0543,93.6296,26.0735,93.6483,14.8,NH,Asphalt,0,0,0,165,4.3,0,GOOD,0.114
NH-02,Mokokchung-Amguri Rd Sec-2,Nagaland,Mokokchung,26.3843,94.6442,26.4291,94.6604,5.4,NH,Asphalt,0,0,0,1263,32.0,0,POOR,0.633
NH-02,Imphal Ring Road Sec-3,Manipur,Imphal West,24.8373,93.8294,24.8555,93.8605,6.2,NH,Asphalt,0,1,0,749,3.9,0,GOOD,0.136
NH-02,Imphal-Churachandpur Hwy Sec-4,Manipur,Bishnupur,24.7735,93.7771,24.7914,93.8144,10.2,NH,Asphalt,0,1,0,732,3.5,1,POOR,0.554
NH-02,Mao-Maram Highway Sec-5,Manipur,Senapati,25.1798,93.9256,25.196,93.9604,5.3,NH,Asphalt,0,0,0,1257,29.4,0,POOR,0.568
NH-54,Silchar-Aizawl Hwy Sec-6,Mizoram,Aizawl,23.7613,92.8095,23.7796,92.8538,14.2,NH,Asphalt,0,0,0,1113,34.1,0,POOR,0.614
NH-54,Vairengte-Kolasib Corridor Sec-7,Mizoram,Kolasib,24.3233,92.6271,24.3468,92.6493,7.5,NH,Asphalt,0,0,0,552,22.7,0,FAIR,0.305
NH-54,Aizawl-Lunglei Road Sec-8,Mizoram,Lunglei,22.7725,92.6233,22.8056,92.6609,17.0,NH,Asphalt,0,0,0,1027,33.3,0,POOR,0.478
NH-08,Assam-Agartala National Hwy Sec-9,Tripura,West Tripura,23.7936,91.4194,23.8192,91.4415,4.8,NH,Asphalt,0,0,0,25,2.5,0,GOOD,0.161
NH-08,Agartala-Udaipur Hwy Sec-10,Tripura,Sipahijala,23.5818,91.4548,23.6197,91.475,17.5,NH,Asphalt,0,0,0,65,5.2,0,GOOD,0.115
NH-08,Ambassa Corridor Sec-11,Tripura,Dhalai,23.9882,91.8948,24.0195,91.9103,6.7,NH,Asphalt,0,0,0,102,13.0,0,FAIR,0.338
NH-13,Bhalukpong-Tawang Hwy Sec-12,Arunachal Pradesh,Tawang,27.703,91.8935,27.7364,91.9377,15.4,NH,Asphalt,0,0,1,2885,43.1,0,CRITICAL,0.842
NH-13,Trans-Arunachal Hwy Sec-13,Arunachal Pradesh,West Kameng,27.1671,92.3579,27.1858,92.3803,10.0,NH,Asphalt,0,0,1,2228,37.0,0,CRITICAL,0.809
NH-415,Itanagar-Naharlagun Corridor Sec-14,Arunachal Pradesh,Papum Pare,26.9509,93.6772,26.9732,93.7105,16.5,NH,Asphalt,0,0,0,333,18.0,0,FAIR,0.374
NH-515,Pasighat Corridor Sec-15,Arunachal Pradesh,East Siang,28.2056,95.1857,28.2481,95.2091,4.5,NH,Asphalt,0,1,0,172,8.3,0,GOOD,0.159
NH-13,Ziro-Yachuli Road Sec-16,Arunachal Pradesh,Lower Subansiri,27.5834,93.8719,27.6185,93.9,16.1,NH,Asphalt,0,0,0,1513,34.6,0,POOR,0.62
NH-27,East-West Corridor Sec-17,Assam,Kamrup Metropolitan,26.2181,91.6576,26.2586,91.686,7.6,NH,Asphalt,1,0,0,35,0.4,0,GOOD,0.191
NH-27,Amingaon-Rangia Hwy Sec-18,Assam,Kamrup Rural,26.0616,91.6247,26.0899,91.6442,16.5,NH,Asphalt,0,1,0,79,2.0,0,GOOD,0.157
NH-15,North Bank Hwy Sec-19,Assam,Darrang,26.3054,91.9439,26.3211,91.9819,7.3,NH,Asphalt,0,1,0,80,0.4,1,POOR,0.606
NH-15,Tezpur-Biswanath Hwy Sec-20,Assam,Sonitpur,26.5162,92.643,26.5443,92.6843,9.1,NH,Concrete,0,1,0,67,1.8,0,GOOD,0.225
NH-37,Upper Assam Hwy Sec-1,Assam,Dibrugarh,27.3727,94.8862,27.4029,94.9128,10.5,NH,Asphalt,0,1,0,160,0.4,0,GOOD,0.136
NH-37,Silchar-Badarpur Corridor Sec-2,Assam,Cachar,24.7137,92.7727,24.7349,92.792,5.5,NH,Asphalt,0,1,0,75,2.2,0,GOOD,0.133
NH-27,Kaziranga Bypass Sec-3,Assam,Nagaon,26.2629,92.6694,26.2984,92.6895,10.0,NH,Concrete,1,1,0,106,2.7,0,GOOD,0.203
NH-206,Shillong-Dawki Hwy Sec-4,Meghalaya,East Khasi Hills,25.5244,92.0288,25.5476,92.0652,16.6,NH,Asphalt,0,0,0,1439,29.7,0,POOR,0.584
NH-127B,Nongstoin Road Sec-5,Meghalaya,West Khasi Hills,25.4083,91.1325,25.4347,91.1738,17.5,NH,Asphalt,0,0,0,1340,30.0,0,POOR,0.466
NH-06,Guwahati-Shillong Expressway Sec-6,Meghalaya,Ri-Bhoi,25.9282,91.9141,25.9638,91.946,13.2,NH,Asphalt,0,0,0,551,17.5,0,FAIR,0.428
NH-06,Jowai Bypass Sec-7,Meghalaya,West Jaintia Hills,25.4961,92.2322,25.513,92.2686,4.8,NH,Asphalt,0,0,0,1325,24.3,0,POOR,0.457
NH-10,Sevoke-Gangtok Hwy Sec-8,Sikkim,East Sikkim,27.2506,88.5135,27.2827,88.5393,4.8,NH,Asphalt,0,1,0,1679,42.3,0,CRITICAL,0.865
NH-310,Mangan-Chungthang Road Sec-9,Sikkim,North Sikkim,27.512,88.5982,27.5401,88.6266,10.2,NH,Asphalt,0,1,1,2428,47.2,1,CRITICAL,0.867
NH-510,Namchi-Jorethang Rd Sec-10,Sikkim,South Sikkim,27.1915,88.452,27.2196,88.4774,8.1,NH,Asphalt,0,1,0,1259,34.0,1,POOR,0.669
NH-29,Dimapur-Kohima Corridor Sec-11,Nagaland,Kohima,25.5514,94.2058,25.5937,94.2286,6.6,NH,Asphalt,0,0,0,1460,36.3,0,POOR,0.462
NH-29,Dimapur Gateway Sec-12,Nagaland,Dimapur,25.7645,93.6287,25.7861,93.6613,11.5,NH,Asphalt,0,0,0,172,6.2,0,GOOD,0.169
NH-02,Mokokchung-Amguri Rd Sec-13,Nagaland,Mokokchung,26.2097,94.6055,26.2406,94.6264,5.0,NH,Asphalt,0,0,0,1320,30.9,0,POOR,0.548
NH-02,Imphal Ring Road Sec-14,Manipur,Imphal West,24.6943,93.95,24.7207,93.9664,7.6,NH,Asphalt,0,1,0,748,1.6,0,GOOD,0.116
NH-02,Imphal-Churachandpur Hwy Sec-15,Manipur,Bishnupur,24.5384,93.6279,24.5746,93.6477,12.8,NH,Asphalt,0,1,0,766,3.3,1,POOR,0.471
NH-02,Mao-Maram Highway Sec-16,Manipur,Senapati,25.1906,93.8785,25.2222,93.901,11.6,NH,Asphalt,0,0,0,1286,30.5,0,POOR,0.579
NH-54,Silchar-Aizawl Hwy Sec-17,Mizoram,Aizawl,23.7775,92.8101,23.8002,92.8296,6.4,NH,Asphalt,0,0,0,1122,35.4,0,POOR,0.56
NH-54,Vairengte-Kolasib Corridor Sec-18,Mizoram,Kolasib,24.2361,92.7822,24.2642,92.8233,7.0,NH,Asphalt,0,0,0,654,24.6,0,POOR,0.474
NH-54,Aizawl-Lunglei Road Sec-19,Mizoram,Lunglei,22.9361,92.8709,22.9634,92.8909,5.4,NH,Asphalt,0,0,0,1033,33.4,0,POOR,0.591
NH-08,Assam-Agartala National Hwy Sec-20,Tripura,West Tripura,23.7052,91.4076,23.7464,91.4412,12.2,NH,Asphalt,0,0,0,66,0.4,0,GOOD,0.198
NH-08,Agartala-Udaipur Hwy Sec-1,Tripura,Sipahijala,23.64,91.3334,23.6812,91.3744,14.5,NH,Concrete,0,0,0,51,1.2,0,GOOD,0.203
NH-08,Ambassa Corridor Sec-2,Tripura,Dhalai,23.8347,91.9847,23.8638,92.0124,6.8,NH,Concrete,0,0,0,101,14.4,0,FAIR,0.431
NH-13,Bhalukpong-Tawang Hwy Sec-3,Arunachal Pradesh,Tawang,27.474,91.8364,27.5178,91.8695,5.5,NH,Asphalt,0,0,1,2927,44.2,0,CRITICAL,0.79
NH-13,Trans-Arunachal Hwy Sec-4,Arunachal Pradesh,West Kameng,27.3027,92.5161,27.3409,92.5392,15.1,NH,Asphalt,0,0,0,2173,37.1,0,POOR,0.669
NH-415,Itanagar-Naharlagun Corridor Sec-5,Arunachal Pradesh,Papum Pare,27.1926,93.4927,27.2236,93.5311,12.0,NH,Asphalt,0,0,0,331,18.0,0,FAIR,0.423
NH-515,Pasighat Corridor Sec-6,Arunachal Pradesh,East Siang,27.9989,95.3134,28.025,95.3338,11.7,NH,Asphalt,0,1,0,206,6.8,0,GOOD,0.109
NH-13,Ziro-Yachuli Road Sec-7,Arunachal Pradesh,Lower Subansiri,27.5763,93.9145,27.5969,93.9531,8.9,NH,Asphalt,0,0,0,1514,32.0,0,POOR,0.487
