terrain_id,state,district,latitude,longitude,elevation_m,slope_percent,aspect,terrain_type,river_distance_km
TR000841,Arunachal Pradesh,East Siang,28.1338,95.2395,210,9.9,SOUTH,RIVER_VALLEY,0.48
TR000842,Arunachal Pradesh,Lower Subansiri,27.4483,93.7462,1606,31.2,NORTH,STEEP_MOUNTAIN,2.62
TR000843,Assam,Kamrup Metropolitan,26.1958,91.7564,20,3.0,EAST,PLAINS,1.16
TR000844,Assam,Kamrup Rural,26.3333,91.5504,68,0.4,WEST,PLAINS,0.79
TR000845,Assam,Darrang,26.3772,91.9402,66,1.0,SOUTH,FLOOD_BASIN,0.27
TR000846,Assam,Sonitpur,26.5223,92.8392,30,1.0,SOUTH_EAST,RIVER_VALLEY,0.3
TR000847,Assam,Dibrugarh,27.3808,94.9078,90,1.4,WEST,FLOOD_BASIN,0.35
TR000848,Assam,Cachar,24.8586,92.7986,20,3.3,NORTH,FLOOD_BASIN,0.57
TR000849,Assam,Nagaon,26.2458,92.628,104,0.4,EAST,PLAINS,0.93
TR000850,Meghalaya,East Khasi Hills,25.5596,91.9953,1447,31.4,SOUTH_WEST,PLATEAU_ESCARPMENT,2.17
TR000851,Meghalaya,West Khasi Hills,25.504,91.2436,1319,27.0,SOUTH_WEST,PLATEAU_ESCARPMENT,1.91
TR000852,Meghalaya,Ri-Bhoi,25.8027,91.912,597,15.4,SOUTH_WEST,DISSECTED_HILLS,1.79
TR000853,Meghalaya,West Jaintia Hills,25.5674,92.1089,1363,27.9,EAST,DISSECTED_HILLS,0.9
TR000854,Sikkim,East Sikkim,27.2115,88.4621,1654,42.7,SOUTH_WEST,VALLEY_GORGE,0.38
TR000855,Sikkim,North Sikkim,27.5237,88.6308,2417,50.5,NORTH_EAST,HIGH_ALPINE,0.41
TR000856,Sikkim,South Sikkim,27.183,88.4996,1300,37.0,WEST,VALLEY_GORGE,0.25
TR000857,Nagaland,Kohima,25.6428,94.226,1455,37.0,NORTH_EAST,DISSECTED_HILLS,1.74
TR000858,Nagaland,Dimapur,25.8962,93.7306,185,3.1,EAST,PLAINS,0.66
TR000859,Nagaland,Mokokchung,26.2467,94.6592,1338,31.9,SOUTH_WEST,DISSECTED_HILLS,2.34
TR000860,Manipur,Imphal West,24.7091,93.8346,797,4.4,SOUTH,RIVER_VALLEY,0.68
TR000861,Manipur,Bishnupur,24.7727,93.8353,771,5.7,NORTH,RIVER_VALLEY,0.08
TR000862,Manipur,Senapati,25.3384,93.9295,1223,28.8,NORTH_EAST,DISSECTED_HILLS,1.18
TR000863,Mizoram,Aizawl,23.6391,92.8399,1116,32.4,NORTH_WEST,RIDGE_SLOPE,2.35
TR000864,Mizoram,Kolasib,24.3345,92.542,633,23.6,SOUTH_WEST,DISSECTED_HILLS,1.41
TR000865,Mizoram,Lunglei,22.8864,92.8389,1066,32.7,SOUTH_WEST,RIDGE_SLOPE,2.63
TR000866,Tripura,West Tripura,23.8525,91.2498,23,1.4,SOUTH_EAST,ROLLING_PLAINS,1.37
TR000867,Tripura,Sipahijala,23.7356,91.317,20,5.4,SOUTH,ROLLING_PLAINS,2.69
TR000868,Tripura,Dhalai,23.8218,91.9452,124,11.9,SOUTH_EAST,LOW_HILLS,1.66
TR000869,Arunachal Pradesh,Tawang,27.6174,91.86,2857,44.2,NORTH_WEST,HIGH_ALPINE,5.1
TR000870,Arunachal Pradesh,West Kameng,27.2689,92.3501,2159,36.4,NORTH,STEEP_MOUNTAIN,4.49
TR000871,Arunachal Pradesh,Papum Pare,27.1656,93.5021,289,18.1,EAST,DISSECTED_HILLS,1.16
TR000872,Arunachal Pradesh,East Siang,27.95,95.3786,156,7.8,SOUTH,RIVER_VALLEY,0.25
TR000873,Arunachal Pradesh,Lower Subansiri,27.65,93.6867,1505,30.5,NORTH_EAST,STEEP_MOUNTAIN,2.94
TR000874,Assam,Kamrup Metropolitan,26.0349,91.74,109,1.6,NORTH,PLAINS,0.59
TR000875,Assam,Kamrup Rural,26.1125,91.466,49,1.4,SOUTH_WEST,PLAINS,0.72
TR000876,Assam,Darrang,26.3076,92.0969,76,2.7,EAST,FLOOD_BASIN,0.67
TR000877,Assam,Sonitpur,26.5488,92.8246,78,3.9,SOUTH_EAST,RIVER_VALLEY,0.36
TR000878,Assam,Dibrugarh,27.5719,94.9423,149,1.2,SOUTH_WEST,FLOOD_BASIN,0.65
TR000879,Assam,Cachar,24.8703,92.7821,20,2.9,WEST,FLOOD_BASIN,0.17
TR000880,Assam,Nagaon,26.3312,92.7112,33,0.4,SOUTH_EAST,PLAINS,0.54
TR000881,Meghalaya,East Khasi Hills,25.4338,91.9001,1546,30.5,SOUTH_EAST,PLATEAU_ESCARPMENT,2.22
TR000882,Meghalaya,West Khasi Hills,25.4049,91.1389,1280,30.0,NORTH,PLATEAU_ESCARPMENT,1.94
TR000883,Meghalaya,Ri-Bhoi,26.0133,91.8894,586,14.6,NORTH,DISSECTED_HILLS,1.56
TR000884,Meghalaya,West Jaintia Hills,25.3391,92.231,1375,23.5,SOUTH_EAST,DISSECTED_HILLS,1.46
TR000885,Sikkim,East Sikkim,27.3925,88.5859,1643,41.4,NORTH_WEST,VALLEY_GORGE,0.05
TR000886,Sikkim,North Sikkim,27.5089,88.4688,2492,48.4,SOUTH,HIGH_ALPINE,0.55
TR000887,Sikkim,South Sikkim,27.1252,88.4414,1356,37.5,NORTH_EAST,VALLEY_GORGE,0.6
TR000888,Nagaland,Kohima,25.5544,93.9988,1441,37.1,NORTH_WEST,DISSECTED_HILLS,2.14
TR000889,Nagaland,Dimapur,25.7819,93.757,204,3.3,EAST,PLAINS,0.77
TR000890,Nagaland,Mokokchung,26.3877,94.6068,1333,31.1,NORTH_WEST,DISSECTED_HILLS,2.19
TR000891,Manipur,Imphal West,24.7795,93.8484,827,1.3,NORTH_EAST,RIVER_VALLEY,0.49
TR000892,Manipur,Bishnupur,24.5288,93.81,742,2.3,SOUTH,RIVER_VALLEY,0.4
TR000893,Manipur,Senapati,25.2794,94.0436,1277,29.0,NORTH_WEST,DISSECTED_HILLS,1.28
TR000894,Mizoram,Aizawl,23.7427,92.7349,1092,32.4,NORTH_WEST,RIDGE_SLOPE,2.11
TR000895,Mizoram,Kolasib,24.1461,92.622,594,25.9,NORTH,DISSECTED_HILLS,1.21
TR000896,Mizoram,Lunglei,22.7714,92.8491,975,32.7,WEST,RIDGE_SLOPE,2.54
TR000897,Tripura,West Tripura,23.8913,91.1853,20,2.1,NORTH,ROLLING_PLAINS,1.46
TR000898,Tripura,Sipahijala,23.7253,91.3462,59,4.0,EAST,ROLLING_PLAINS,2.65
TR000899,Tripura,Dhalai,23.9894,91.7016,91,13.6,NORTH,LOW_HILLS,1.66
TR000900,Arunachal Pradesh,Tawang,27.6162,91.7358,2873,43.1,NORTH_EAST,HIGH_ALPINE,5.0
TR000901,Arunachal Pradesh,West Kameng,27.1258,92.3812,2191,38.6,SOUTH_WEST,STEEP_MOUNTAIN,4.59
TR000902,Arunachal Pradesh,Papum Pare,27.1639,93.6458,359,20.1,NORTH_EAST,DISSECTED_HILLS,1.37
TR000903,Arunachal Pradesh,East Siang,28.0477,95.2365,179,11.4,EAST,RIVER_VALLEY,0.49
TR000904,Arunachal Pradesh,Lower Subansiri,27.4584,93.9152,1565,32.5,NORTH_WEST,STEEP_MOUNTAIN,2.7
TR000905,Assam,Kamrup Metropolitan,26.0453,91.597,25,2.0,NORTH,PLAINS,1.18
TR000906,Assam,Kamrup Rural,26.0611,91.4948,49,0.4,SOUTH,PLAINS,0.61
TR000907,Assam,Darrang,26.4778,92.0363,86,2.1,NORTH_WEST,FLOOD_BASIN,0.65
TR000908,Assam,Sonitpur,26.6487,92.8604,89,4.2,SOUTH_EAST,RIVER_VALLEY,0.48
TR000909,Assam,Dibrugarh,27.6118,94.845,125,3.1,EAST,FLOOD_BASIN,0.45
TR000910,Assam,Cachar,24.8045,92.6303,20,1.3,NORTH,FLOOD_BASIN,0.05
TR000911,Assam,Nagaon,26.2169,92.6223,20,2.5,NORTH,PLAINS,1.07
TR000912,Meghalaya,East Khasi Hills,25.6916,91.9872,1503,29.3,EAST,PLATEAU_ESCARPMENT,2.24
TR000913,Meghalaya,West Khasi Hills,25.4731,91.2551,1251,29.3,SOUTH,PLATEAU_ESCARPMENT,2.17
TR000914,Meghalaya,Ri-Bhoi,25.8877,91.8682,565,18.3,EAST,DISSECTED_HILLS,1.56
TR000915,Meghalaya,West Jaintia Hills,25.3773,92.1648,1370,28.5,WEST,DISSECTED_HILLS,1.29
TR000916,Sikkim,East Sikkim,27.2579,88.5512,1635,42.1,SOUTH_EAST,VALLEY_GORGE,0.05
TR000917,Sikkim,North Sikkim,27.5997,88.4745,2401,48.0,WEST,HIGH_ALPINE,0.54
TR000918,Sikkim,South Sikkim,27.1226,88.3664,1262,36.1,SOUTH_EAST,VALLEY_GORGE,0.38
TR000919,Nagaland,Kohima,25.7934,94.0393,1475,36.7,EAST,DISSECTED_HILLS,2.14
TR000920,Nagaland,Dimapur,25.9065,93.6374,229,2.5,WEST,PLAINS,0.82
TR000921,Nagaland,Mokokchung,26.2438,94.6205,1367,31.6,NORTH_EAST,DISSECTED_HILLS,1.95
TR000922,Manipur,Imphal West,24.699,94.0629,811,4.5,SOUTH,RIVER_VALLEY,0.57
TR000923,Manipur,Bishnupur,24.4844,93.8716,715,5.2,NORTH_WEST,RIVER_VALLEY,0.29
TR000924,Manipur,Senapati,25.2046,94.1294,1302,31.5,WEST,DISSECTED_HILLS,1.71
TR000925,Mizoram,Aizawl,23.7243,92.8629,1187,33.1,NORTH,RIDGE_SLOPE,2.01
TR000926,Mizoram,Kolasib,24.2951,92.5685,617,26.0,WEST,DISSECTED_HILLS,1.26
TR000927,Mizoram,Lunglei,22.8922,92.7407,1010,33.3,SOUTH_EAST,RIDGE_SLOPE,2.75
TR000928,Tripura,West Tripura,23.8187,91.1729,41,1.9,NORTH_WEST,ROLLING_PLAINS,1.4
TR000929,Tripura,Sipahijala,23.4885,91.2252,46,1.0,NORTH_EAST,ROLLING_PLAINS,2.79
TR000930,Tripura,Dhalai,23.9586,91.7561,113,10.7,EAST,LOW_HILLS,1.66
TR000931,Arunachal Pradesh,Tawang,27.62,91.8192,2903,44.1,NORTH_EAST,HIGH_ALPINE,5.22
TR000932,Arunachal Pradesh,West Kameng,27.3402,92.3754,2191,36.9,SOUTH_EAST,STEEP_MOUNTAIN,4.37
TR000933,Arunachal Pradesh,Papum Pare,26.9897,93.6394,289,20.1,SOUTH_WEST,DISSECTED_HILLS,1.42
TR000934,Arunachal Pradesh,East Siang,28.1572,95.3426,204,8.6,SOUTH_EAST,RIVER_VALLEY,0.24
TR000935,Arunachal Pradesh,Lower Subansiri,27.6877,93.7249,1603,29.9,SOUTH,STEEP_MOUNTAIN,2.82
TR000936,Assam,Kamrup Metropolitan,26.0348,91.8542,75,1.3,NORTH_EAST,PLAINS,1.02
TR000937,Assam,Kamrup Rural,26.2706,91.502,69,2.7,EAST,PLAINS,0.38
TR000938,Assam,Darrang,26.3317,91.93,20,2.7,NORTH_WEST,FLOOD_BASIN,0.36
TR000939,Assam,Sonitpur,26.6728,92.7776,60,0.9,SOUTH_EAST,RIVER_VALLEY,0.48
TR000940,Assam,Dibrugarh,27.49,95.005,92,0.4,NORTH_EAST,FLOOD_BASIN,0.23
TR000941,Assam,Cachar,24.9435,92.9178,20,2.2,NORTH,FLOOD_BASIN,0.37
TR000942,Assam,Nagaon,26.3567,92.8278,40,0.4,WEST,PLAINS,0.89
TR000943,Meghalaya,East Khasi Hills,25.575,91.9643,1543,28.4,SOUTH_EAST,PLATEAU_ESCARPMENT,2.35
TR000944,Meghalaya,West Khasi Hills,25.4991,91.397,1331,26.3,NORTH_EAST,PLATEAU_ESCARPMENT,2.08
TR000945,Meghalaya,Ri-Bhoi,25.8512,91.9194,563,16.0,SOUTH_WEST,DISSECTED_HILLS,1.84
TR000946,Meghalaya,West Jaintia Hills,25.3237,92.1531,1310,25.1,NORTH_EAST,DISSECTED_HILLS,1.04
TR000947,Sikkim,East Sikkim,27.2691,88.6499,1624,43.9,NORTH,VALLEY_GORGE,0.36
TR000948,Sikkim,North Sikkim,27.6316,88.6244,2456,50.8,SOUTH,HIGH_ALPINE,0.32
TR000949,Sikkim,South Sikkim,27.0752,88.2069,1333,34.9,WEST,VALLEY_GORGE,0.31
TR000950,Nagaland,Kohima,25.7483,94.1835,1406,34.1,SOUTH_EAST,DISSECTED_HILLS,1.62
TR000951,Nagaland,Dimapur,25.7759,93.8411,205,1.6,NORTH_WEST,PLAINS,1.15
TR000952,Nagaland,Mokokchung,26.3322,94.6688,1273,29.8,NORTH_WEST,DISSECTED_HILLS,1.95
TR000953,Manipur,Imphal West,24.8634,94.0524,764,0.8,NORTH,RIVER_VALLEY,0.73
TR000954,Manipur,Bishnupur,24.6153,93.6524,777,5.2,EAST,RIVER_VALLEY,0.07
TR000955,Manipur,Senapati,25.3091,94.1181,1231,31.3,NORTH_WEST,DISSECTED_HILLS,1.45
TR000956,Mizoram,Aizawl,23.8384,92.8481,1140,32.7,NORTH,RIDGE_SLOPE,2.38
TR000957,Mizoram,Kolasib,24.2793,92.5831,626,24.3,NORTH,DISSECTED_HILLS,1.44
TR000958,Mizoram,Lunglei,22.9932,92.7205,1041,32.2,EAST,RIDGE_SLOPE,2.45
TR000959,Tripura,West Tripura,23.7857,91.2987,78,0.4,NORTH_EAST,ROLLING_PLAINS,1.15
TR000960,Tripura,Sipahijala,23.6087,91.2087,20,0.5,NORTH,ROLLING_PLAINS,3.08
TR000961,Tripura,Dhalai,23.9544,91.8032,140,12.2,NORTH,LOW_HILLS,1.8
TR000962,Arunachal Pradesh,Tawang,27.5837,91.936,2878,42.0,SOUTH_WEST,HIGH_ALPINE,5.23
TR000963,Arunachal Pradesh,West Kameng,27.2024,92.3353,2140,38.2,NORTH,STEEP_MOUNTAIN,4.37
TR000964,Arunachal Pradesh,Papum Pare,27.215,93.5977,291,16.8,EAST,DISSECTED_HILLS,1.43
TR000965,Arunachal Pradesh,East Siang,28.0329,95.2895,128,7.1,WEST,RIVER_VALLEY,0.56
TR000966,Arunachal Pradesh,Lower Subansiri,27.555,93.92,1578,33.9,EAST,STEEP_MOUNTAIN,3.0
TR000967,Assam,Kamrup Metropolitan,26.0799,91.8091,98,0.4,WEST,PLAINS,0.67
TR000968,Assam,Kamrup Rural,26.0555,91.453,20,1.6,WEST,PLAINS,0.75
TR000969,Assam,Darrang,26.3836,92.0678,20,0.4,SOUTH_WEST,FLOOD_BASIN,0.15
TR000970,Assam,Sonitpur,26.7747,92.6492,31,1.0,WEST,RIVER_VALLEY,0.33
TR000971,Assam,Dibrugarh,27.4543,94.7645,59,0.4,NORTH,FLOOD_BASIN,0.47
TR000972,Assam,Cachar,24.7859,92.7224,67,1.8,SOUTH,FLOOD_BASIN,0.19
TR000973,Assam,Nagaon,26.4043,92.5435,20,2.7,EAST,PLAINS,1.07
TR000974,Meghalaya,East Khasi Hills,25.4456,91.976,1439,30.7,SOUTH_WEST,PLATEAU_ESCARPMENT,2.07
TR000975,Meghalaya,West Khasi Hills,25.6287,91.185,1268,29.6,NORTH,PLATEAU_ESCARPMENT,1.63
TR000976,Meghalaya,Ri-Bhoi,25.9804,91.8047,588,18.9,SOUTH_EAST,DISSECTED_HILLS,1.41
TR000977,Meghalaya,West Jaintia Hills,25.5984,92.1098,1364,27.4,SOUTH_WEST,DISSECTED_HILLS,1.19
TR000978,Sikkim,East Sikkim,27.4835,88.5983,1677,44.3,SOUTH_EAST,VALLEY_GORGE,0.46
TR000979,Sikkim,North Sikkim,27.3976,88.6185,2485,50.7,WEST,HIGH_ALPINE,0.39
TR000980,Sikkim,South Sikkim,27.096,88.3916,1265,35.5,NORTH_WEST,VALLEY_GORGE,0.18
TR000981,Nagaland,Kohima,25.7251,94.2506,1410,36.5,NORTH_EAST,DISSECTED_HILLS,1.76
TR000982,Nagaland,Dimapur,25.807,93.6603,150,3.3,NORTH_WEST,PLAINS,0.81
TR000983,Nagaland,Mokokchung,26.4657,94.5443,1348,30.9,WEST,DISSECTED_HILLS,2.24
TR000984,Manipur,Imphal West,24.7784,93.8136,745,2.2,SOUTH_WEST,RIVER_VALLEY,0.7
TR000985,Manipur,Bishnupur,24.5839,93.9054,807,4.1,SOUTH_EAST,RIVER_VALLEY,0.09
TR000986,Manipur,Senapati,25.3034,94.0704,1291,27.5,SOUTH,DISSECTED_HILLS,1.47
TR000987,Mizoram,Aizawl,23.6721,92.7351,1152,34.3,NORTH_WEST,RIDGE_SLOPE,2.27
TR000988,Mizoram,Kolasib,24.2016,92.5879,638,23.9,SOUTH_EAST,DISSECTED_HILLS,1.42
TR000989,Mizoram,Lunglei,22.8052,92.6018,1050,31.2,SOUTH_EAST,RIDGE_SLOPE,2.44
TR000990,Tripura,West Tripura,23.8906,91.1937,20,2.3,SOUTH_WEST,ROLLING_PLAINS,1.16
TR000991,Tripura,Sipahijala,23.6255,91.4223,48,5.1,EAST,ROLLING_PLAINS,2.91
TR000992,Tripura,Dhalai,23.7207,91.7465,117,13.6,NORTH_EAST,LOW_HILLS,1.7
TR000993,Arunachal Pradesh,Tawang,27.5723,91.9422,2904,43.9,SOUTH,HIGH_ALPINE,5.07
TR000994,Arunachal Pradesh,West Kameng,27.1201,92.5229,2239,38.6,NORTH_EAST,STEEP_MOUNTAIN,4.46
TR000995,Arunachal Pradesh,Papum Pare,26.9694,93.7567,364,17.9,NORTH,DISSECTED_HILLS,1.29
TR000996,Arunachal Pradesh,East Siang,28.0653,95.3414,173,8.1,SOUTH,RIVER_VALLEY,0.42
TR000997,Arunachal Pradesh,Lower Subansiri,27.4966,93.7089,1584,30.2,NORTH_WEST,STEEP_MOUNTAIN,3.09
TR000998,Assam,Kamrup Metropolitan,26.0334,91.8482,20,0.4,NORTH_EAST,PLAINS,0.67
TR000999,Assam,Kamrup Rural,26.0445,91.6045,47,1.7,SOUTH_EAST,PLAINS,0.69
TR001000,Assam,Darrang,26.5124,91.9578,38,0.4,NORTH,FLOOD_BASIN,0.52
TR001001,Assam,Sonitpur,26.4877,92.9189,101,2.1,SOUTH_EAST,RIVER_VALLEY,0.83
TR001002,Assam,Dibrugarh,27.3468,95.0023,55,0.4,NORTH_EAST,FLOOD_BASIN,0.63
TR001003,Assam,Cachar,24.9504,92.8755,66,2.8,NORTH,FLOOD_BASIN,0.49
TR001004,Assam,Nagaon,26.2749,92.5462,20,2.7,NORTH_EAST,PLAINS,0.5
TR001005,Meghalaya,East Khasi Hills,25.4936,91.8991,1442,31.6,NORTH_EAST,PLATEAU_ESCARPMENT,2.3
TR001006,Meghalaya,West Khasi Hills,25.4168,91.2679,1251,28.4,EAST,PLATEAU_ESCARPMENT,2.17
TR001007,Meghalaya,Ri-Bhoi,25.9175,91.8974,585,14.5,NORTH_WEST,DISSECTED_HILLS,1.67
TR001008,Meghalaya,West Jaintia Hills,25.4074,92.1876,1355,25.6,SOUTH,DISSECTED_HILLS,0.92
TR001009,Sikkim,East Sikkim,27.4266,88.6215,1654,41.2,NORTH_WEST,VALLEY_GORGE,0.05
TR001010,Sikkim,North Sikkim,27.6495,88.5329,2435,50.5,NORTH,HIGH_ALPINE,0.41
TR001011,Sikkim,South Sikkim,27.3191,88.4535,1292,37.5,SOUTH_WEST,VALLEY_GORGE,0.43
TR001012,Nagaland,Kohima,25.7429,94.1411,1452,36.0,SOUTH,DISSECTED_HILLS,1.79
TR001013,Nagaland,Dimapur,25.9219,93.8009,181,6.1,NORTH,PLAINS,0.94
TR001014,Nagaland,Mokokchung,26.2941,94.5879,1296,31.5,SOUTH_WEST,DISSECTED_HILLS,2.19
TR001015,Manipur,Imphal West,24.965,93.8774,763,4.6,WEST,RIVER_VALLEY,0.39
TR001016,Manipur,Bishnupur,24.5769,93.846,830,4.4,NORTH_WEST,RIVER_VALLEY,0.23
TR001017,Manipur,Senapati,25.2761,94.0269,1308,29.9,NORTH,DISSECTED_HILLS,1.21
TR001018,Mizoram,Aizawl,23.7152,92.6144,1103,32.3,WEST,RIDGE_SLOPE,2.13
TR001019,Mizoram,Kolasib,24.1399,92.7733,561,24.9,EAST,DISSECTED_HILLS,1.32
TR001020,Mizoram,Lunglei,22.7952,92.6132,1001,33.0,NORTH_EAST,RIDGE_SLOPE,2.36
TR001021,Tripura,West Tripura,23.9292,91.3437,48,3.7,SOUTH_WEST,ROLLING_PLAINS,1.01
TR001022,Tripura,Sipahijala,23.6777,91.1732,75,3.4,SOUTH,ROLLING_PLAINS,2.6
TR001023,Tripura,Dhalai,23.7168,91.9313,124,13.9,SOUTH,LOW_HILLS,1.63
TR001024,Arunachal Pradesh,Tawang,27.7152,91.7456,2938,43.1,WEST,HIGH_ALPINE,5.37
TR001025,Arunachal Pradesh,West Kameng,27.2952,92.2693,2239,38.7,SOUTH,STEEP_MOUNTAIN,4.29
TR001026,Arunachal Pradesh,Papum Pare,27.1077,93.5624,332,16.7,NORTH_WEST,DISSECTED_HILLS,1.28
TR001027,Arunachal Pradesh,East Siang,27.9822,95.1912,188,11.7,NORTH_WEST,RIVER_VALLEY,0.78
TR001028,Arunachal Pradesh,Lower Subansiri,27.6259,93.8526,1511,31.0,WEST,STEEP_MOUNTAIN,2.74
TR001029,Assam,Kamrup Metropolitan,26.1128,91.6259,20,1.1,NORTH_EAST,PLAINS,1.03
TR001030,Assam,Kamrup Rural,26.1994,91.4908,49,0.9,SOUTH_WEST,PLAINS,0.85
TR001031,Assam,Darrang,26.3411,91.9215,63,0.4,NORTH_WEST,FLOOD_BASIN,0.31
TR001032,Assam,Sonitpur,26.6552,92.811,112,2.2,SOUTH,RIVER_VALLEY,0.41
TR001033,Assam,Dibrugarh,27.4027,94.891,135,2.9,SOUTH_EAST,FLOOD_BASIN,0.21
TR001034,Assam,Cachar,24.8848,92.756,20,0.4,WEST,FLOOD_BASIN,0.17
TR001035,Assam,Nagaon,26.3918,92.7649,25,3.4,WEST,PLAINS,0.85
TR001036,Meghalaya,East Khasi Hills,25.7258,91.876,1448,30.2,EAST,PLATEAU_ESCARPMENT,2.55
TR001037,Meghalaya,West Khasi Hills,25.43,91.3156,1239,29.3,SOUTH_WEST,PLATEAU_ESCARPMENT,2.1
TR001038,Meghalaya,Ri-Bhoi,25.7837,91.7464,569,18.6,NORTH,DISSECTED_HILLS,1.81
TR001039,Meghalaya,West Jaintia Hills,25.546,92.0541,1358,27.5,EAST,DISSECTED_HILLS,1.05
TR001040,Sikkim,East Sikkim,27.3303,88.5561,1684,42.2,SOUTH,VALLEY_GORGE,0.05
TR001041,Sikkim,North Sikkim,27.507,88.4776,2451,49.1,SOUTH_WEST,HIGH_ALPINE,0.69
TR001042,Sikkim,South Sikkim,27.2285,88.4005,1288,36.6,NORTH_EAST,VALLEY_GORGE,0.58
TR001043,Nagaland,Kohima,25.5381,94.0097,1416,34.3,NORTH_EAST,DISSECTED_HILLS,2.0
TR001044,Nagaland,Dimapur,25.8382,93.717,255,1.3,SOUTH_WEST,PLAINS,0.9
TR001045,Nagaland,Mokokchung,26.2564,94.6256,1344,30.3,SOUTH_EAST,DISSECTED_HILLS,1.92
TR001046,Manipur,Imphal West,24.7547,94.0518,774,0.9,NORTH_EAST,RIVER_VALLEY,0.5
TR001047,Manipur,Bishnupur,24.7754,93.6444,750,3.4,EAST,RIVER_VALLEY,0.44
TR001048,Manipur,Senapati,25.1364,93.9197,1248,29.8,SOUTH,DISSECTED_HILLS,1.61
TR001049,Mizoram,Aizawl,23.589,92.8443,1109,32.2,SOUTH_EAST,RIDGE_SLOPE,2.01
TR001050,Mizoram,Kolasib,24.1171,92.634,595,23.8,SOUTH_EAST,DISSECTED_HILLS,1.15
TR001051,Mizoram,Lunglei,23.0288,92.8836,995,33.1,NORTH_EAST,RIDGE_SLOPE,2.66
TR001052,Tripura,West Tripura,23.9451,91.4039,79,4.6,NORTH_EAST,ROLLING_PLAINS,1.56
TR001053,Tripura,Sipahijala,23.7697,91.2297,20,5.0,SOUTH,ROLLING_PLAINS,2.98
TR001054,Tripura,Dhalai,23.7263,91.8147,166,12.6,NORTH_EAST,LOW_HILLS,1.76
TR001055,Arunachal Pradesh,Tawang,27.5043,91.7815,2859,44.1,NORTH,HIGH_ALPINE,5.15
TR001056,Arunachal Pradesh,West Kameng,27.2961,92.4007,2156,36.5,NORTH,STEEP_MOUNTAIN,4.34
TR001057,Arunachal Pradesh,Papum Pare,27.1128,93.7066,370,16.7,SOUTH_WEST,DISSECTED_HILLS,1.4
TR001058,Arunachal Pradesh,East Siang,28.1856,95.4489,150,11.7,NORTH_WEST,RIVER_VALLEY,0.78
TR001059,Arunachal Pradesh,Lower Subansiri,27.4435,93.9599,1617,30.7,EAST,STEEP_MOUNTAIN,2.59
TR001060,Assam,Kamrup Metropolitan,26.1544,91.802,20,0.4,SOUTH,PLAINS,1.12
TR001061,Assam,Kamrup Rural,26.2531,91.6416,110,3.3,NORTH_EAST,PLAINS,0.97
TR001062,Assam,Darrang,26.393,92.1047,97,3.1,NORTH_WEST,FLOOD_BASIN,0.66
TR001063,Assam,Sonitpur,26.5659,92.8763,31,0.4,WEST,RIVER_VALLEY,0.27
TR001064,Assam,Dibrugarh,27.6186,94.9471,125,1.1,SOUTH_WEST,FLOOD_BASIN,0.3
TR001065,Assam,Cachar,24.753,92.8351,20,0.4,SOUTH_EAST,FLOOD_BASIN,0.46
TR001066,Assam,Nagaon,26.2354,92.7878,64,2.1,NORTH,PLAINS,0.69
TR001067,Meghalaya,East Khasi Hills,25.6844,91.8907,1447,28.8,SOUTH,PLATEAU_ESCARPMENT,2.1
TR001068,Meghalaya,West Khasi Hills,25.4826,91.4006,1338,26.8,EAST,PLATEAU_ESCARPMENT,1.82
TR001069,Meghalaya,Ri-Bhoi,25.9727,92.0265,586,15.0,NORTH_WEST,DISSECTED_HILLS,1.37
TR001070,Meghalaya,West Jaintia Hills,25.5864,92.1818,1348,25.9,EAST,DISSECTED_HILLS,1.06
TR001071,Sikkim,East Sikkim,27.3262,88.5305,1641,43.4,NORTH_EAST,VALLEY_GORGE,0.25
TR001072,Sikkim,North Sikkim,27.5973,88.6161,2440,49.1,SOUTH_WEST,HIGH_ALPINE,0.53
TR001073,Sikkim,South Sikkim,27.1981,88.3576,1352,37.2,SOUTH_WEST,VALLEY_GORGE,0.18
TR001074,Nagaland,Kohima,25.5579,94.0957,1492,33.5,NORTH,DISSECTED_HILLS,2.2
TR001075,Nagaland,Dimapur,25.9124,93.6962,229,1.5,SOUTH_EAST,PLAINS,0.9
TR001076,Nagaland,Mokokchung,26.4045,94.6588,1284,30.0,WEST,DISSECTED_HILLS,2.11
TR001077,Manipur,Imphal West,24.7584,94.0351,784,0.5,NORTH,RIVER_VALLEY,0.44
TR001078,Manipur,Bishnupur,24.7581,93.8215,825,1.7,NORTH_EAST,RIVER_VALLEY,0.59
TR001079,Manipur,Senapati,25.2455,94.0768,1204,27.9,NORTH_EAST,DISSECTED_HILLS,1.53
TR001080,Mizoram,Aizawl,23.8454,92.7315,1120,32.6,WEST,RIDGE_SLOPE,2.04
TR001081,Mizoram,Kolasib,24.1237,92.7071,641,26.5,EAST,DISSECTED_HILLS,1.52
TR001082,Mizoram,Lunglei,22.7571,92.6872,1043,33.5,NORTH_EAST,RIDGE_SLOPE,2.77
TR001083,Tripura,West Tripura,23.897,91.1739,20,3.1,NORTH_WEST,ROLLING_PLAINS,1.36
TR001084,Tripura,Sipahijala,23.5106,91.3742,65,4.5,SOUTH,ROLLING_PLAINS,2.88
TR001085,Tripura,Dhalai,23.9849,91.8136,128,9.7,NORTH,LOW_HILLS,1.46
TR001086,Arunachal Pradesh,Tawang,27.5367,91.9708,2950,42.8,WEST,HIGH_ALPINE,5.51
