landslide_id,date,state,district,latitude,longitude,rainfall_mm,elevation_m,slope_percent,soil_type,landslide_occurred,severity,road_blocked,duration_hours
LS000760,2025-06-16,Meghalaya,West Jaintia Hills,25.4201,92.187,196.4,1376,25.4,Limestone_Clay,1,CRITICAL,1,32.1
LS000761,2025-06-16,Sikkim,East Sikkim,27.4289,88.6512,55.5,1692,40.3,Loose_Phyllite,0,NONE,0,0.0
LS000762,2025-06-16,Sikkim,North Sikkim,27.5679,88.6945,148.3,2498,46.8,Schist_Shale,1,CRITICAL,1,24.0
LS000763,2025-06-16,Sikkim,South Sikkim,27.1972,88.4407,154.7,1326,35.9,Loose_Phyllite,1,CRITICAL,1,42.7
LS000764,2025-06-16,Nagaland,Kohima,25.7588,94.142,69.9,1490,36.7,Disang_Shale,0,NONE,0,0.0
LS000765,2025-06-16,Nagaland,Dimapur,26.0488,93.6167,37.3,252,3.7,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000766,2025-06-16,Nagaland,Mokokchung,26.3072,94.389,101.9,1343,30.1,Disang_Shale,1,HIGH,1,46.7
LS000767,2025-06-16,Manipur,Imphal West,24.8704,94.0171,104.1,798,3.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS000768,2025-06-16,Manipur,Bishnupur,24.7691,93.8764,138.0,776,3.6,Lacustrine_Alluvium,0,NONE,0,0.0
LS000769,2025-06-17,Manipur,Senapati,25.1386,94.0585,43.3,1221,29.4,Clayey_Loam,0,NONE,0,0.0
LS000770,2025-06-17,Mizoram,Aizawl,23.7695,92.6122,122.4,1175,33.3,Siltstone_Shale,1,CRITICAL,1,35.7
LS000771,2025-06-17,Mizoram,Kolasib,24.0864,92.723,131.0,570,24.5,Red_Loam,0,NONE,0,0.0
LS000772,2025-06-17,Mizoram,Lunglei,22.8788,92.6396,144.7,1056,31.5,Siltstone_Shale,1,CRITICAL,1,29.4
LS000773,2025-06-17,Tripura,West Tripura,23.9725,91.1519,102.3,20,2.4,Sandy_Clay,0,NONE,0,0.0
LS000774,2025-06-17,Tripura,Sipahijala,23.7301,91.1856,155.3,28,4.5,Sandy_Clay,0,NONE,0,0.0
LS000775,2025-06-17,Tripura,Dhalai,23.957,91.8341,34.1,95,14.4,Red_Laterite,0,NONE,0,0.0
LS000776,2025-06-17,Arunachal Pradesh,Tawang,27.4414,91.8304,99.6,2844,44.8,Gneissic_Debris,1,HIGH,1,44.6
LS000777,2025-06-17,Arunachal Pradesh,West Kameng,27.1418,92.4472,61.7,2219,38.7,Schist_Shale,0,NONE,0,0.0
LS000778,2025-06-17,Arunachal Pradesh,Papum Pare,27.1191,93.663,152.3,318,20.8,Colluvial_Soil,1,CRITICAL,1,49.6
LS000779,2025-06-18,Arunachal Pradesh,East Siang,27.9323,95.2429,72.6,153,8.4,Alluvial_Gravel,0,NONE,0,0.0
LS000780,2025-06-18,Arunachal Pradesh,Lower Subansiri,27.58,93.895,181.4,1546,33.5,Schist_Shale,1,CRITICAL,1,22.9
LS000781,2025-06-18,Assam,Kamrup Metropolitan,26.2223,91.6527,153.3,38,0.5,Alluvial_Clay,0,NONE,0,0.0
LS000782,2025-06-18,Assam,Kamrup Rural,26.275,91.5763,156.3,45,1.9,Alluvial_Silt,0,NONE,0,0.0
LS000783,2025-06-18,Assam,Darrang,26.3512,91.9231,158.9,83,2.3,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000784,2025-06-18,Assam,Sonitpur,26.5601,92.7014,41.3,33,4.3,Alluvial_Silt,0,NONE,0,0.0
LS000785,2025-06-18,Assam,Dibrugarh,27.4599,94.9964,34.8,139,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000786,2025-06-18,Assam,Cachar,24.6973,92.8189,96.4,51,2.2,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000787,2025-06-18,Assam,Nagaon,26.3304,92.7315,161.8,68,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000788,2025-06-18,Meghalaya,East Khasi Hills,25.5879,91.7579,231.7,1549,30.2,Sandstone_Silt,1,CRITICAL,1,47.9
LS000789,2025-06-19,Meghalaya,West Khasi Hills,25.6373,91.3443,162.8,1336,26.4,Red_Loam,0,NONE,0,0.0
LS000790,2025-06-19,Meghalaya,Ri-Bhoi,25.9691,91.7685,63.2,539,17.3,Laterite_Clay,0,NONE,0,0.0
LS000791,2025-06-19,Meghalaya,West Jaintia Hills,25.3966,92.3144,100.1,1323,28.4,Limestone_Clay,1,HIGH,1,22.8
LS000792,2025-06-19,Sikkim,East Sikkim,27.4176,88.5386,127.0,1633,44.4,Loose_Phyllite,0,NONE,0,0.0
LS000793,2025-06-19,Sikkim,North Sikkim,27.39,88.5238,36.5,2479,50.4,Schist_Shale,0,NONE,0,0.0
LS000794,2025-06-19,Sikkim,South Sikkim,27.2729,88.3643,129.3,1280,37.3,Loose_Phyllite,0,NONE,0,0.0
LS000795,2025-06-19,Nagaland,Kohima,25.7149,94.0189,83.2,1459,36.9,Disang_Shale,1,HIGH,1,44.8
LS000796,2025-06-19,Nagaland,Dimapur,26.0332,93.6173,131.0,225,4.6,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000797,2025-06-19,Nagaland,Mokokchung,26.3262,94.5783,134.5,1301,32.1,Disang_Shale,1,CRITICAL,1,38.4
LS000798,2025-06-19,Manipur,Imphal West,24.8357,93.9616,102.4,845,3.0,Lacustrine_Alluvium,0,NONE,0,0.0
LS000799,2025-06-20,Manipur,Bishnupur,24.7068,93.8669,151.3,746,5.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000800,2025-06-20,Manipur,Senapati,25.1138,93.8919,85.3,1238,27.7,Clayey_Loam,0,NONE,0,0.0
LS000801,2025-06-20,Mizoram,Aizawl,23.6371,92.7927,161.4,1090,35.4,Siltstone_Shale,0,NONE,0,0.0
LS000802,2025-06-20,Mizoram,Kolasib,24.1139,92.5486,115.9,650,23.5,Red_Loam,1,HIGH,1,27.5
LS000803,2025-06-20,Mizoram,Lunglei,22.7397,92.8342,51.4,973,32.1,Siltstone_Shale,0,NONE,0,0.0
LS000804,2025-06-20,Tripura,West Tripura,23.8501,91.2041,122.6,57,2.4,Sandy_Clay,0,NONE,0,0.0
LS000805,2025-06-20,Tripura,Sipahijala,23.7203,91.4016,89.9,20,4.0,Sandy_Clay,0,NONE,0,0.0
LS000806,2025-06-20,Tripura,Dhalai,23.8145,91.825,75.2,180,14.4,Red_Laterite,0,NONE,0,0.0
LS000807,2025-06-20,Arunachal Pradesh,Tawang,27.6017,91.7133,93.5,2872,43.0,Gneissic_Debris,0,NONE,0,0.0
LS000808,2025-06-20,Arunachal Pradesh,West Kameng,27.3726,92.3988,181.0,2168,40.1,Schist_Shale,1,CRITICAL,1,17.9
LS000809,2025-06-21,Arunachal Pradesh,Papum Pare,27.1447,93.6931,176.6,329,19.7,Colluvial_Soil,0,NONE,0,0.0
LS000810,2025-06-21,Arunachal Pradesh,East Siang,28.1335,95.234,200.8,152,7.6,Alluvial_Gravel,0,NONE,0,0.0
LS000811,2025-06-21,Arunachal Pradesh,Lower Subansiri,27.4561,93.7321,144.3,1565,30.5,Schist_Shale,0,NONE,0,0.0
LS000812,2025-06-21,Assam,Kamrup Metropolitan,26.0782,91.6655,123.7,20,1.6,Alluvial_Clay,0,NONE,0,0.0
LS000813,2025-06-21,Assam,Kamrup Rural,26.1342,91.6249,56.5,20,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000814,2025-06-21,Assam,Darrang,26.4811,92.1131,80.6,72,1.7,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000815,2025-06-21,Assam,Sonitpur,26.631,92.8144,66.8,63,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000816,2025-06-21,Assam,Dibrugarh,27.4804,95.0491,95.4,114,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000817,2025-06-21,Assam,Cachar,24.8081,92.79,114.9,20,1.0,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000818,2025-06-21,Assam,Nagaon,26.3942,92.6333,110.9,41,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000819,2025-06-22,Meghalaya,East Khasi Hills,25.5879,92.0423,78.6,1535,31.8,Sandstone_Silt,1,HIGH,1,24.2
LS000820,2025-06-22,Meghalaya,West Khasi Hills,25.3944,91.2138,113.7,1250,30.0,Red_Loam,0,NONE,0,0.0
LS000821,2025-06-22,Meghalaya,Ri-Bhoi,25.9363,92.0177,150.5,577,18.4,Laterite_Clay,0,NONE,0,0.0
LS000822,2025-06-22,Meghalaya,West Jaintia Hills,25.5389,92.084,92.0,1302,26.2,Limestone_Clay,0,NONE,0,0.0
LS000823,2025-06-22,Sikkim,East Sikkim,27.4623,88.7031,105.8,1637,42.1,Loose_Phyllite,1,HIGH,1,23.1
LS000824,2025-06-22,Sikkim,North Sikkim,27.496,88.4889,124.1,2473,47.0,Schist_Shale,1,CRITICAL,1,39.1
LS000825,2025-06-22,Sikkim,South Sikkim,27.3045,88.2502,121.5,1338,36.4,Loose_Phyllite,1,CRITICAL,1,34.3
LS000826,2025-06-22,Nagaland,Kohima,25.5447,94.1597,88.0,1479,34.4,Disang_Shale,1,HIGH,1,50.9
LS000827,2025-06-22,Nagaland,Dimapur,26.0075,93.6392,75.4,241,4.8,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000828,2025-06-22,Nagaland,Mokokchung,26.4076,94.564,35.0,1380,28.9,Disang_Shale,0,NONE,0,0.0
LS000829,2025-06-23,Manipur,Imphal West,24.6741,94.0019,142.8,729,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000830,2025-06-23,Manipur,Bishnupur,24.7207,93.7819,138.1,783,5.1,Lacustrine_Alluvium,0,NONE,0,0.0
LS000831,2025-06-23,Manipur,Senapati,25.2323,93.9953,37.3,1241,29.2,Clayey_Loam,0,NONE,0,0.0
LS000832,2025-06-23,Mizoram,Aizawl,23.7791,92.7281,92.6,1152,34.1,Siltstone_Shale,1,HIGH,1,24.0
LS000833,2025-06-23,Mizoram,Kolasib,24.2938,92.5437,91.4,658,22.4,Red_Loam,0,NONE,0,0.0
LS000834,2025-06-23,Mizoram,Lunglei,22.7618,92.8261,65.4,998,32.0,Siltstone_Shale,0,NONE,0,0.0
LS000835,2025-06-23,Tripura,West Tripura,23.9595,91.2512,64.4,80,2.9,Sandy_Clay,0,NONE,0,0.0
LS000836,2025-06-23,Tripura,Sipahijala,23.645,91.2029,74.4,22,4.5,Sandy_Clay,0,NONE,0,0.0
LS000837,2025-06-23,Tripura,Dhalai,23.7885,91.8902,79.5,118,12.9,Red_Laterite,0,NONE,0,0.0
LS000838,2025-06-23,Arunachal Pradesh,Tawang,27.6746,91.9282,99.4,2887,46.8,Gneissic_Debris,1,HIGH,1,21.2
LS000839,2025-06-24,Arunachal Pradesh,West Kameng,27.3769,92.3083,46.8,2145,35.5,Schist_Shale,0,NONE,0,0.0
LS000840,2025-06-24,Arunachal Pradesh,Papum Pare,27.1115,93.7507,111.1,299,17.1,Colluvial_Soil,0,NONE,0,0.0
LS000841,2025-06-24,Arunachal Pradesh,East Siang,28.1338,95.2395,42.2,210,9.9,Alluvial_Gravel,0,NONE,0,0.0
LS000842,2025-06-24,Arunachal Pradesh,Lower Subansiri,27.4483,93.7462,167.0,1606,31.2,Schist_Shale,0,NONE,0,0.0
LS000843,2025-06-24,Assam,Kamrup Metropolitan,26.1958,91.7564,46.8,20,3.0,Alluvial_Clay,0,NONE,0,0.0
LS000844,2025-06-24,Assam,Kamrup Rural,26.3333,91.5504,68.3,68,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000845,2025-06-24,Assam,Darrang,26.3772,91.9402,32.6,66,1.0,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000846,2025-06-24,Assam,Sonitpur,26.5223,92.8392,34.8,30,1.0,Alluvial_Silt,0,NONE,0,0.0
LS000847,2025-06-24,Assam,Dibrugarh,27.3808,94.9078,110.6,90,1.4,Alluvial_Clay,0,NONE,0,0.0
LS000848,2025-06-24,Assam,Cachar,24.8586,92.7986,137.7,20,3.3,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000849,2025-06-25,Assam,Nagaon,26.2458,92.628,84.2,104,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000850,2025-06-25,Meghalaya,East Khasi Hills,25.5596,91.9953,213.0,1447,31.4,Sandstone_Silt,1,CRITICAL,1,18.5
LS000851,2025-06-25,Meghalaya,West Khasi Hills,25.504,91.2436,91.4,1319,27.0,Red_Loam,0,NONE,0,0.0
LS000852,2025-06-25,Meghalaya,Ri-Bhoi,25.8027,91.912,48.0,597,15.4,Laterite_Clay,0,NONE,0,0.0
LS000853,2025-06-25,Meghalaya,West Jaintia Hills,25.5674,92.1089,250.6,1363,27.9,Limestone_Clay,0,NONE,0,0.0
LS000854,2025-06-25,Sikkim,East Sikkim,27.2115,88.4621,106.6,1654,42.7,Loose_Phyllite,1,HIGH,1,29.7
LS000855,2025-06-25,Sikkim,North Sikkim,27.5237,88.6308,125.0,2417,50.5,Schist_Shale,1,CRITICAL,1,42.1
LS000856,2025-06-25,Sikkim,South Sikkim,27.183,88.4996,138.6,1300,37.0,Loose_Phyllite,1,CRITICAL,1,28.5
LS000857,2025-06-25,Nagaland,Kohima,25.6428,94.226,53.5,1455,37.0,Disang_Shale,0,NONE,0,0.0
LS000858,2025-06-25,Nagaland,Dimapur,25.8962,93.7306,109.8,185,3.1,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000859,2025-06-26,Nagaland,Mokokchung,26.2467,94.6592,87.9,1338,31.9,Disang_Shale,0,NONE,0,0.0
LS000860,2025-06-26,Manipur,Imphal West,24.7091,93.8346,40.2,797,4.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000861,2025-06-26,Manipur,Bishnupur,24.7727,93.8353,96.0,771,5.7,Lacustrine_Alluvium,0,NONE,0,0.0
LS000862,2025-06-26,Manipur,Senapati,25.3384,93.9295,83.2,1223,28.8,Clayey_Loam,1,HIGH,1,21.8
LS000863,2025-06-26,Mizoram,Aizawl,23.6391,92.8399,124.5,1116,32.4,Siltstone_Shale,1,CRITICAL,1,32.3
LS000864,2025-06-26,Mizoram,Kolasib,24.3345,92.542,137.6,633,23.6,Red_Loam,0,NONE,0,0.0
LS000865,2025-06-26,Mizoram,Lunglei,22.8864,92.8389,90.8,1066,32.7,Siltstone_Shale,1,HIGH,1,27.1
LS000866,2025-06-26,Tripura,West Tripura,23.8525,91.2498,102.9,23,1.4,Sandy_Clay,0,NONE,0,0.0
LS000867,2025-06-26,Tripura,Sipahijala,23.7356,91.317,102.5,20,5.4,Sandy_Clay,0,NONE,0,0.0
LS000868,2025-06-26,Tripura,Dhalai,23.8218,91.9452,157.7,124,11.9,Red_Laterite,0,NONE,0,0.0
LS000869,2025-06-27,Arunachal Pradesh,Tawang,27.6174,91.86,58.5,2857,44.2,Gneissic_Debris,0,NONE,0,0.0
LS000870,2025-06-27,Arunachal Pradesh,West Kameng,27.2689,92.3501,175.5,2159,36.4,Schist_Shale,1,CRITICAL,1,45.3
LS000871,2025-06-27,Arunachal Pradesh,Papum Pare,27.1656,93.5021,155.7,289,18.1,Colluvial_Soil,0,NONE,0,0.0
LS000872,2025-06-27,Arunachal Pradesh,East Siang,27.95,95.3786,39.5,156,7.8,Alluvial_Gravel,0,NONE,0,0.0
LS000873,2025-06-27,Arunachal Pradesh,Lower Subansiri,27.65,93.6867,64.8,1505,30.5,Schist_Shale,0,NONE,0,0.0
LS000874,2025-06-27,Assam,Kamrup Metropolitan,26.0349,91.74,82.6,109,1.6,Alluvial_Clay,0,NONE,0,0.0
LS000875,2025-06-27,Assam,Kamrup Rural,26.1125,91.466,74.3,49,1.4,Alluvial_Silt,0,NONE,0,0.0
LS000876,2025-06-27,Assam,Darrang,26.3076,92.0969,73.6,76,2.7,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000877,2025-06-27,Assam,Sonitpur,26.5488,92.8246,137.7,78,3.9,Alluvial_Silt,0,NONE,0,0.0
LS000878,2025-06-27,Assam,Dibrugarh,27.5719,94.9423,75.4,149,1.2,Alluvial_Clay,0,NONE,0,0.0
LS000879,2025-06-28,Assam,Cachar,24.8703,92.7821,129.5,20,2.9,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000880,2025-06-28,Assam,Nagaon,26.3312,92.7112,158.9,33,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000881,2025-06-28,Meghalaya,East Khasi Hills,25.4338,91.9001,235.1,1546,30.5,Sandstone_Silt,1,CRITICAL,1,27.3
LS000882,2025-06-28,Meghalaya,West Khasi Hills,25.4049,91.1389,70.2,1280,30.0,Red_Loam,0,NONE,0,0.0
LS000883,2025-06-28,Meghalaya,Ri-Bhoi,26.0133,91.8894,154.1,586,14.6,Laterite_Clay,0,NONE,0,0.0
LS000884,2025-06-28,Meghalaya,West Jaintia Hills,25.3391,92.231,204.7,1375,23.5,Limestone_Clay,0,NONE,0,0.0
LS000885,2025-06-28,Sikkim,East Sikkim,27.3925,88.5859,62.3,1643,41.4,Loose_Phyllite,0,NONE,0,0.0
LS000886,2025-06-28,Sikkim,North Sikkim,27.5089,88.4688,134.2,2492,48.4,Schist_Shale,0,NONE,0,0.0
LS000887,2025-06-28,Sikkim,South Sikkim,27.1252,88.4414,133.3,1356,37.5,Loose_Phyllite,1,CRITICAL,1,49.6
LS000888,2025-06-28,Nagaland,Kohima,25.5544,93.9988,108.7,1441,37.1,Disang_Shale,1,HIGH,1,38.8
LS000889,2025-06-29,Nagaland,Dimapur,25.7819,93.757,43.5,204,3.3,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000890,2025-06-29,Nagaland,Mokokchung,26.3877,94.6068,91.0,1333,31.1,Disang_Shale,0,NONE,0,0.0
LS000891,2025-06-29,Manipur,Imphal West,24.7795,93.8484,74.5,827,1.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS000892,2025-06-29,Manipur,Bishnupur,24.5288,93.81,58.2,742,2.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS000893,2025-06-29,Manipur,Senapati,25.2794,94.0436,92.7,1277,29.0,Clayey_Loam,1,HIGH,1,26.4
LS000894,2025-06-29,Mizoram,Aizawl,23.7427,92.7349,118.6,1092,32.4,Siltstone_Shale,1,HIGH,1,29.3
LS000895,2025-06-29,Mizoram,Kolasib,24.1461,92.622,40.8,594,25.9,Red_Loam,0,NONE,0,0.0
LS000896,2025-06-29,Mizoram,Lunglei,22.7714,92.8491,131.0,975,32.7,Siltstone_Shale,1,CRITICAL,1,41.6
LS000897,2025-06-29,Tripura,West Tripura,23.8913,91.1853,147.2,20,2.1,Sandy_Clay,0,NONE,0,0.0
LS000898,2025-06-29,Tripura,Sipahijala,23.7253,91.3462,124.6,59,4.0,Sandy_Clay,0,NONE,0,0.0
LS000899,2025-06-30,Tripura,Dhalai,23.9894,91.7016,32.6,91,13.6,Red_Laterite,0,NONE,0,0.0
LS000900,2025-06-30,Arunachal Pradesh,Tawang,27.6162,91.7358,203.8,2873,43.1,Gneissic_Debris,1,CRITICAL,1,47.0
LS000901,2025-06-30,Arunachal Pradesh,West Kameng,27.1258,92.3812,48.0,2191,38.6,Schist_Shale,0,NONE,0,0.0
LS000902,2025-06-30,Arunachal Pradesh,Papum Pare,27.1639,93.6458,100.6,359,20.1,Colluvial_Soil,0,NONE,0,0.0
LS000903,2025-06-30,Arunachal Pradesh,East Siang,28.0477,95.2365,75.9,179,11.4,Alluvial_Gravel,0,NONE,0,0.0
LS000904,2025-06-30,Arunachal Pradesh,Lower Subansiri,27.4584,93.9152,128.1,1565,32.5,Schist_Shale,1,CRITICAL,1,37.0
LS000905,2025-06-30,Assam,Kamrup Metropolitan,26.0453,91.597,127.7,25,2.0,Alluvial_Clay,0,NONE,0,0.0
LS000906,2025-06-30,Assam,Kamrup Rural,26.0611,91.4948,100.1,49,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000907,2025-06-30,Assam,Darrang,26.4778,92.0363,150.2,86,2.1,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000908,2025-06-30,Assam,Sonitpur,26.6487,92.8604,84.8,89,4.2,Alluvial_Silt,0,NONE,0,0.0
LS000909,2025-07-01,Assam,Dibrugarh,27.6118,94.845,39.4,125,3.1,Alluvial_Clay,0,NONE,0,0.0
LS000910,2025-07-01,Assam,Cachar,24.8045,92.6303,110.6,20,1.3,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000911,2025-07-01,Assam,Nagaon,26.2169,92.6223,68.8,20,2.5,Alluvial_Clay,0,NONE,0,0.0
LS000912,2025-07-01,Meghalaya,East Khasi Hills,25.6916,91.9872,169.8,1503,29.3,Sandstone_Silt,1,CRITICAL,1,21.4
LS000913,2025-07-01,Meghalaya,West Khasi Hills,25.4731,91.2551,224.0,1251,29.3,Red_Loam,1,CRITICAL,1,34.8
LS000914,2025-07-01,Meghalaya,Ri-Bhoi,25.8877,91.8682,174.6,565,18.3,Laterite_Clay,0,NONE,0,0.0
LS000915,2025-07-01,Meghalaya,West Jaintia Hills,25.3773,92.1648,110.4,1370,28.5,Limestone_Clay,1,HIGH,1,33.3
LS000916,2025-07-01,Sikkim,East Sikkim,27.2579,88.5512,156.9,1635,42.1,Loose_Phyllite,0,NONE,0,0.0
LS000917,2025-07-01,Sikkim,North Sikkim,27.5997,88.4745,63.1,2401,48.0,Schist_Shale,0,NONE,0,0.0
LS000918,2025-07-01,Sikkim,South Sikkim,27.1226,88.3664,78.9,1262,36.1,Loose_Phyllite,1,HIGH,1,28.2
LS000919,2025-07-02,Nagaland,Kohima,25.7934,94.0393,132.6,1475,36.7,Disang_Shale,1,CRITICAL,1,33.7
LS000920,2025-07-02,Nagaland,Dimapur,25.9065,93.6374,87.3,229,2.5,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000921,2025-07-02,Nagaland,Mokokchung,26.2438,94.6205,109.7,1367,31.6,Disang_Shale,0,NONE,0,0.0
LS000922,2025-07-02,Manipur,Imphal West,24.699,94.0629,113.9,811,4.5,Lacustrine_Alluvium,0,NONE,0,0.0
LS000923,2025-07-02,Manipur,Bishnupur,24.4844,93.8716,107.9,715,5.2,Lacustrine_Alluvium,0,NONE,0,0.0
LS000924,2025-07-02,Manipur,Senapati,25.2046,94.1294,97.1,1302,31.5,Clayey_Loam,0,NONE,0,0.0
LS000925,2025-07-02,Mizoram,Aizawl,23.7243,92.8629,85.2,1187,33.1,Siltstone_Shale,0,NONE,0,0.0
LS000926,2025-07-02,Mizoram,Kolasib,24.2951,92.5685,31.1,617,26.0,Red_Loam,0,NONE,0,0.0
LS000927,2025-07-02,Mizoram,Lunglei,22.8922,92.7407,124.7,1010,33.3,Siltstone_Shale,1,CRITICAL,1,16.6
LS000928,2025-07-02,Tripura,West Tripura,23.8187,91.1729,51.5,41,1.9,Sandy_Clay,0,NONE,0,0.0
LS000929,2025-07-03,Tripura,Sipahijala,23.4885,91.2252,66.7,46,1.0,Sandy_Clay,0,NONE,0,0.0
LS000930,2025-07-03,Tripura,Dhalai,23.9586,91.7561,149.9,113,10.7,Red_Laterite,0,NONE,0,0.0
LS000931,2025-07-03,Arunachal Pradesh,Tawang,27.62,91.8192,69.0,2903,44.1,Gneissic_Debris,0,NONE,0,0.0
LS000932,2025-07-03,Arunachal Pradesh,West Kameng,27.3402,92.3754,108.9,2191,36.9,Schist_Shale,1,HIGH,1,15.4
LS000933,2025-07-03,Arunachal Pradesh,Papum Pare,26.9897,93.6394,74.4,289,20.1,Colluvial_Soil,0,NONE,0,0.0
LS000934,2025-07-03,Arunachal Pradesh,East Siang,28.1572,95.3426,108.8,204,8.6,Alluvial_Gravel,0,NONE,0,0.0
LS000935,2025-07-03,Arunachal Pradesh,Lower Subansiri,27.6877,93.7249,143.3,1603,29.9,Schist_Shale,0,NONE,0,0.0
LS000936,2025-07-03,Assam,Kamrup Metropolitan,26.0348,91.8542,43.5,75,1.3,Alluvial_Clay,0,NONE,0,0.0
LS000937,2025-07-03,Assam,Kamrup Rural,26.2706,91.502,162.5,69,2.7,Alluvial_Silt,0,NONE,0,0.0
LS000938,2025-07-03,Assam,Darrang,26.3317,91.93,46.1,20,2.7,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000939,2025-07-04,Assam,Sonitpur,26.6728,92.7776,106.3,60,0.9,Alluvial_Silt,0,NONE,0,0.0
LS000940,2025-07-04,Assam,Dibrugarh,27.49,95.005,98.2,92,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000941,2025-07-04,Assam,Cachar,24.9435,92.9178,139.4,20,2.2,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000942,2025-07-04,Assam,Nagaon,26.3567,92.8278,161.4,40,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000943,2025-07-04,Meghalaya,East Khasi Hills,25.575,91.9643,212.2,1543,28.4,Sandstone_Silt,1,CRITICAL,1,24.8
LS000944,2025-07-04,Meghalaya,West Khasi Hills,25.4991,91.397,127.2,1331,26.3,Red_Loam,0,NONE,0,0.0
LS000945,2025-07-04,Meghalaya,Ri-Bhoi,25.8512,91.9194,166.8,563,16.0,Laterite_Clay,0,NONE,0,0.0
LS000946,2025-07-04,Meghalaya,West Jaintia Hills,25.3237,92.1531,194.7,1310,25.1,Limestone_Clay,0,NONE,0,0.0
LS000947,2025-07-04,Sikkim,East Sikkim,27.2691,88.6499,149.3,1624,43.9,Loose_Phyllite,1,CRITICAL,1,43.7
LS000948,2025-07-04,Sikkim,North Sikkim,27.6316,88.6244,78.9,2456,50.8,Schist_Shale,1,HIGH,1,31.8
LS000949,2025-07-05,Sikkim,South Sikkim,27.0752,88.2069,121.3,1333,34.9,Loose_Phyllite,1,CRITICAL,1,28.3
LS000950,2025-07-05,Nagaland,Kohima,25.7483,94.1835,102.1,1406,34.1,Disang_Shale,0,NONE,0,0.0
LS000951,2025-07-05,Nagaland,Dimapur,25.7759,93.8411,34.1,205,1.6,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000952,2025-07-05,Nagaland,Mokokchung,26.3322,94.6688,86.1,1273,29.8,Disang_Shale,0,NONE,0,0.0
LS000953,2025-07-05,Manipur,Imphal West,24.8634,94.0524,79.4,764,0.8,Lacustrine_Alluvium,0,NONE,0,0.0
LS000954,2025-07-05,Manipur,Bishnupur,24.6153,93.6524,41.4,777,5.2,Lacustrine_Alluvium,0,NONE,0,0.0
LS000955,2025-07-05,Manipur,Senapati,25.3091,94.1181,93.0,1231,31.3,Clayey_Loam,1,HIGH,1,43.0
LS000956,2025-07-05,Mizoram,Aizawl,23.8384,92.8481,38.9,1140,32.7,Siltstone_Shale,0,NONE,0,0.0
LS000957,2025-07-05,Mizoram,Kolasib,24.2793,92.5831,38.9,626,24.3,Red_Loam,0,NONE,0,0.0
LS000958,2025-07-05,Mizoram,Lunglei,22.9932,92.7205,129.5,1041,32.2,Siltstone_Shale,1,CRITICAL,1,21.7
LS000959,2025-07-06,Tripura,West Tripura,23.7857,91.2987,132.8,78,0.4,Sandy_Clay,0,NONE,0,0.0
LS000960,2025-07-06,Tripura,Sipahijala,23.6087,91.2087,156.1,20,0.5,Sandy_Clay,0,NONE,0,0.0
LS000961,2025-07-06,Tripura,Dhalai,23.9544,91.8032,52.1,140,12.2,Red_Laterite,0,NONE,0,0.0
LS000962,2025-07-06,Arunachal Pradesh,Tawang,27.5837,91.936,145.2,2878,42.0,Gneissic_Debris,1,CRITICAL,1,21.4
LS000963,2025-07-06,Arunachal Pradesh,West Kameng,27.2024,92.3353,50.9,2140,38.2,Schist_Shale,0,NONE,0,0.0
LS000964,2025-07-06,Arunachal Pradesh,Papum Pare,27.215,93.5977,96.0,291,16.8,Colluvial_Soil,0,NONE,0,0.0
